item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,n_candidates,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct,rank,n_candidates,reciprocal_rank
60,ziehen,medium,5,Hutchison zieht sich aus Konsortium mit E-Plus,zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,Hutchison zieht sich aus Konsortium mit E-Plus zurück,sich aus Konsortium mit E-Plus,hdt-s35928,de_hdt-ud-train-a-1.conllu,-0.0724688470363617,-0.0724688470363617,-7.8491;-8.8910;-3.6759;-12.2357;-7.8579;-8.4583;-13.9358;-18.2310;-10.8050;-7.2901;-9.6868;-11.6098;-10.1405;-8.4271;-9.1471;-7.8674;-15.3179;-9.4080;-5.0901,-3.6759424209594727,3.603473573923111,1,1,20,1.0
61,ziehen,long,8,"Olicom , bislang einer der führenden Herstellern von Geräten und Adaptern für Token-Ring-Netze , zieht sich in einer überraschenden Wendung aus diesem Markt",zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,"Olicom , bislang einer der führenden Herstellern von Geräten und Adaptern für Token-Ring-Netze , zieht sich in einer überraschenden Wendung aus diesem Markt zurück :",sich in einer überraschenden Wendung aus diesem Markt,hdt-s125982,de_hdt-ud-train-b-1.conllu,-0.02753584273159504,-0.02753584273159504,-7.7473;-10.6850;-5.0071;-13.7309;-10.2472;-7.2302;-15.2170;-15.1605;-12.8278;-5.9274;-9.6525;-12.0122;-8.9717;-9.6019;-10.4875;-9.9312;-15.1426;-11.3934;-9.2680,-5.007081508636475,4.97954566590488,1,1,20,1.0
62,ziehen,long,9,Daraufhin zog der Spiegel an dem 10. März in seiner Online-Ausgabe,nach,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;um;vor;vorbei;weiter;zurück;zusammen,20,Daraufhin zog der Spiegel am 10. März in seiner Online-Ausgabe nach :,der Spiegel an dem 10. März in seiner Online-Ausgabe,hdt-s102549,de_hdt-ud-dev.conllu,-4.212298393249512,-4.212298393249512,-6.3531;-4.3083;-4.2492;-5.7875;-6.1987;-3.2822;-7.5349;-14.4726;-7.2200;-7.0438;-7.5697;-8.9192;-3.4710;-4.4403;-4.5540;-4.9875;-4.7713;-4.4366;-7.8128,-3.2821836471557617,-0.93011474609375,0,3,20,0.3333333333333333
63,ziehen,long,8,"Der 58jährige zieht sich , wie es hieß , aus Altersgründen",zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,"Der 58jährige zieht sich , wie es hieß , aus Altersgründen zurück .","sich , wie es hieß , aus Altersgründen",hdt-s57074,de_hdt-ud-train-a-1.conllu,-0.8001734018325806,-0.8001734018325806,-6.9259;-6.7306;-1.1895;-8.3497;-8.6141;-5.5208;-9.6166;-12.3267;-11.6947;-8.3934;-8.0173;-10.3706;-5.7416;-4.9096;-7.6861;-5.5398;-14.8278;-8.4455;-7.5665,-1.1894937753677368,0.38932037353515625,1,1,20,1.0
64,machen,short,2,Nishigaki macht sich gerade,auf,aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Nishigaki macht sich gerade auf zu einer zweiwöchigen Reise zu Investoren in den USA und in Europa .,sich gerade,hdt-s33004,de_hdt-ud-train-a-1.conllu,-0.9223521947860718,-0.9223521947860718,-6.8083;-8.5868;-12.2066;-9.3974;-7.9461;-7.6462;-11.5317;-8.6379;-11.2685;-3.5638;-5.1837;-7.6542;-5.7955;-7.3521;-14.4809;-4.8493;-14.7241;-10.0654,-3.56382417678833,2.6414719820022583,1,1,19,1.0
65,machen,short,0,Drei Millionen machen,mit,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Drei Millionen machen mit bei SETI@home,,hdt-s94395,de_hdt-ud-train-a-2.conllu,-4.38096809387207,-4.38096809387207,-5.7474;-4.5842;-9.4770;-9.5210;-10.9670;-10.4865;-9.2124;-11.5398;-8.4085;-9.6389;-5.6568;-10.1551;-6.8902;-6.3013;-11.3422;-5.9658;-15.4697;-14.9119,-4.584184646606445,0.203216552734375,1,1,19,1.0
66,machen,short,0,Nur IBM macht,mit,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Nur IBM macht mit,,hdt-s53518,de_hdt-ud-train-a-1.conllu,-3.5378782749176025,-3.5378782749176025,-4.2687;-4.9199;-6.5558;-8.9959;-9.0929;-9.8921;-10.2323;-10.6162;-7.0952;-11.3093;-5.8840;-9.3002;-5.4251;-4.5765;-13.2043;-6.1420;-14.3761;-13.5889,-4.268701553344727,0.730823278427124,1,1,19,1.0
67,machen,medium,5,Einen weiteren Grund für den Fusionsdrang der Unternehmen macht Deninger auch bei den Aktionären,aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Einen weiteren Grund für den Fusionsdrang der Unternehmen macht Deninger auch bei den Aktionären aus .,Deninger auch bei den Aktionären,hdt-s87852,de_hdt-ud-train-a-2.conllu,-2.256913423538208,-2.256913423538208,-4.7421;-7.3720;-11.0724;-5.5568;-8.5638;-6.2025;-11.1975;-5.6930;-12.0410;-5.2955;-5.4650;-9.0606;-5.4258;-7.2207;-9.6548;-4.4415;-9.7712;-9.9527,-4.441452980041504,2.184539556503296,1,1,19,1.0
68,machen,medium,3,Viag Interkom macht es der Telekom,nach,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Viag Interkom macht es der Telekom nach :,es der Telekom,hdt-s154223,de_hdt-ud-train-b-1.conllu,-6.158548831939697,-6.158548831939697,-5.5513;-6.5994;-7.0863;-9.2900;-11.8540;-8.3838;-9.8882;-9.1772;-6.2956;-9.6988;-4.8111;-4.8966;-5.7620;-8.9502;-9.5978;-4.7929;-9.4561;-8.0612,-4.792856693267822,-1.365692138671875,0,6,19,0.16666666666666666
69,machen,medium,7,"Von den 316 Millionen in dem letzten Jahr aus dem Internet gezogenen Musiktiteln gingen 94,5 Prozent unentgeltlich durch die Leitung , und den Löwenanteil ( 228 Millionen Stück ) machten dabei Kopien aus Tauschbörsen à la Napster",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Von den 316 Millionen im letzten Jahr aus dem Internet gezogenen Musiktiteln gingen 94,5 Prozent unentgeltlich durch die Leitung , und den Löwenanteil ( 228 Millionen Stück ) machten dabei Kopien aus Tauschbörsen à la Napster aus .",dabei Kopien aus Tauschbörsen à la Napster,hdt-s195187,de_hdt-ud-train-b-2.conllu,-1.7943836450576782,-1.7943836450576782,-5.2340;-6.7883;-12.7769;-10.9476;-8.3211;-7.7521;-11.0448;-10.9868;-12.5357;-4.2562;-8.6882;-13.8776;-6.3933;-7.3011;-11.0371;-5.7404;-14.5605;-13.6401,-4.256236553192139,2.4618529081344604,1,1,19,1.0
70,machen,long,9,"Intel sah den Grund für die gesunkenen Umsatzerwartungen bei der schwachen europäischen Nachfrage für Microprozessoren zu dem Bau von Computern , schließlich mache der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Intel sah den Grund für die gesunkenen Umsatzerwartungen bei der schwachen europäischen Nachfrage für Microprozessoren zum Bau von Computern , schließlich mache der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent aus .",der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent,hdt-s53210,de_hdt-ud-train-a-1.conllu,-1.5710490942001343,-1.5710490942001343,-4.1470;-10.5095;-11.2663;-8.4755;-9.8639;-9.1296;-13.6702;-8.3660;-13.2868;-5.5281;-6.0658;-12.0851;-6.1035;-9.3476;-10.2853;-4.6884;-11.5107;-14.2764,-4.147026538848877,2.5759774446487427,1,1,19,1.0
71,machen,long,10,"Japanische Hersteller ( Hitachi , NEC , Fujitsu ) machen in der Top-500-Liste nur einen Anteil von etwa 10 Prozent",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Japanische Hersteller ( Hitachi , NEC , Fujitsu ) machen in der Top-500-Liste nur einen Anteil von etwa 10 Prozent aus - und zum guten Schluss findet man darin auch noch vier Selbstbau-Cluster-Systeme einiger Unis .",in der Top-500-Liste nur einen Anteil von etwa 10 Prozent,hdt-s11146,de_hdt-ud-test.conllu,-0.6276342868804932,-0.6276342868804932,-5.6560;-11.0761;-12.1302;-10.7266;-10.1842;-8.4716;-13.7570;-10.4788;-12.7887;-5.2878;-7.9270;-12.5654;-7.0581;-9.2389;-11.2778;-4.5069;-14.5670;-16.0003,-4.506872177124023,3.8792378902435303,1,1,19,1.0
72,machen,long,17,Allein die Lizenzkosten machen etwa ein Drittel der 6 bis 8 Milliarden Mark zu dem Aufbau des landesweiten UMTS-Netzes in Deutschland,aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Allein die Lizenzkosten machen etwa ein Drittel der 6 bis 8 Milliarden Mark zum Aufbau des landesweiten UMTS-Netzes in Deutschland aus .,etwa ein Drittel der 6 bis 8 Milliarden Mark zu dem Aufbau des landesweiten UMTS-Netzes in Deutschland,hdt-s52440,de_hdt-ud-train-a-1.conllu,-0.3242352306842804,-0.3242352306842804,-7.4995;-11.1773;-14.4387;-12.3366;-9.9427;-7.6348;-11.1563;-11.4287;-12.3434;-7.5663;-8.1539;-12.1115;-8.7254;-11.9690;-10.4650;-6.8208;-13.4681;-15.7312,-6.820794582366943,6.496559351682663,1,1,19,1.0
73,fallen,short,1,Grund- oder Einwahlgebühren fallen nicht,an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Grund- oder Einwahlgebühren fallen nicht an , es gibt keine Mindestnutzung .",nicht,hdt-s22554,de_hdt-ud-train-a-1.conllu,-0.027636732906103134,-0.027636732906103134,-9.2118;-6.6110;-7.2563;-13.2660;-7.0152;-7.4782;-17.1279;-13.3154;-13.5251;-15.7911;-14.3324;-12.7445;-9.4973;-8.1521;-11.0910;-6.6920,-6.610964775085449,6.583328042179346,1,1,17,1.0
74,fallen,short,2,Bei dem Konkurrenten NEC fallen 4000 Arbeitsplätze,weg,ab;an;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;zu;zurück;zusammen,17,Beim Konkurrenten NEC fallen 4000 Arbeitsplätze weg .,4000 Arbeitsplätze,hdt-s66342,de_hdt-ud-train-a-2.conllu,-0.2649732530117035,-0.2649732530117035,-4.6099;-3.4361;-5.3427;-4.3763;-7.9133;-5.9323;-5.0303;-13.0601;-7.1119;-11.1736;-8.8859;-9.8094;-7.4767;-5.7638;-6.9947;-5.2731,-3.4360623359680176,3.171089082956314,1,1,17,1.0
75,fallen,short,2,"Datenspionage und Datendiebstahl , Kreditkartenbetrug , Kinderpornografie , Extremismus und Terrorismus fielen dem Außenminister",ein,ab;an;auf;aus;auseinander;durch;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Datenspionage und Datendiebstahl , Kreditkartenbetrug , Kinderpornografie , Extremismus und Terrorismus fielen dem Außenminister ein .",dem Außenminister,hdt-s102075,de_hdt-ud-dev.conllu,-5.097119331359863,-5.097119331359863,-7.0273;-4.1963;-3.0572;-5.0999;-9.8621;-5.5206;-11.1262;-9.7686;-13.2481;-4.9898;-4.6250;-7.9218;-8.1660;-3.3906;-8.4958;-7.4205,-3.0571911334991455,-2.0399281978607178,0,6,17,0.16666666666666666
76,fallen,medium,3,Falle das Gutachten positiv,aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Falle das Gutachten positiv aus , werde Bayern auf jeden Fall Karlsruhe anrufen , sagte Scheufele .",das Gutachten positiv,hdt-s32460,de_hdt-ud-train-a-1.conllu,-1.810075283050537,-1.810075283050537,-3.1457;-5.0884;-4.0614;-10.3721;-6.5908;-4.9174;-16.9389;-7.0985;-13.4140;-13.1337;-12.6983;-8.3777;-9.6288;-5.4617;-6.7754;-9.2736,-3.145749568939209,1.3356742858886719,1,1,17,1.0
77,fallen,medium,3,"Für die Basis- und Zusatzdienste , die Voicebox und dpa-Schlagzeilen fallen keine monatlichen Gebühren",an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Für die Basis- und Zusatzdienste , die Voicebox und dpa-Schlagzeilen fallen keine monatlichen Gebühren an .",keine monatlichen Gebühren,hdt-s197593,de_hdt-ud-train-b-2.conllu,-0.05421732738614082,-0.05421732738614082,-7.1236;-5.6249;-6.6371;-12.3026;-7.6959;-6.5089;-16.9499;-10.8261;-11.9180;-16.6382;-14.4084;-13.1115;-8.8097;-5.7896;-10.9297;-10.2794,-5.624880790710449,5.570663463324308,1,1,17,1.0
78,fallen,medium,6,Als Neuerung fällt in der Windows- beziehungsweise KDE-Startleiste zunächst,auf,ab;an;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Als Neuerung fällt in der Windows- beziehungsweise KDE-Startleiste zunächst auf , dass der Benutzer hier auswählt , welche Art von Dokument er öffnen oder erstellen möchte .",in der Windows- beziehungsweise KDE-Startleiste zunächst,hdt-s68632,de_hdt-ud-train-a-2.conllu,-4.030285835266113,-4.030285835266113,-6.3814;-7.0799;-6.5635;-15.1776;-8.6020;-1.9687;-13.3969;-8.8414;-12.9028;-10.1351;-12.0431;-9.7636;-11.0054;-8.2219;-10.6964;-10.3196,-1.9686558246612549,-2.0616300106048584,0,2,17,0.5
79,fallen,long,13,"Gestern um 7.00 Uhr fiel eine CPU in dem HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 )",aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Gestern um 7.00 Uhr fiel eine CPU im HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 ) aus .","eine CPU in dem HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 )",hdt-s115777,de_hdt-ud-test.conllu,-1.3442680835723877,-1.3442680835723877,-3.0840;-3.5478;-2.2482;-7.4462;-5.0957;-3.6208;-8.7999;-7.6849;-8.8659;-7.9660;-5.9767;-6.1309;-4.6855;-5.4132;-6.5095;-4.4323,-2.248217821121216,0.9039497375488281,1,1,17,1.0
80,fallen,long,8,Auch der ISDN-Anschluß in Anlagenausführung und der Primärmultiplexanschluß fallen mit 54 respektive 420 Mark pro Monat günstig,aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,Auch der ISDN-Anschluß in Anlagenausführung und der Primärmultiplexanschluß fallen mit 54 respektive 420 Mark pro Monat günstig aus .,mit 54 respektive 420 Mark pro Monat günstig,hdt-s77725,de_hdt-ud-train-a-2.conllu,-0.28968942165374756,-0.28968942165374756,-4.7557;-2.7735;-4.1799;-9.8478;-6.0069;-5.7263;-15.1484;-5.7450;-12.9912;-12.5105;-12.3110;-8.9254;-3.2722;-4.6973;-10.6115;-6.0941,-2.7734503746032715,2.483760952949524,1,1,17,1.0
81,fallen,long,27,"Zu der Zeit fallen bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit",an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Zur Zeit fallen bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit an .","bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit",hdt-s59775,de_hdt-ud-train-a-1.conllu,-0.5391848087310791,-0.5391848087310791,-5.2286;-4.3344;-5.6346;-10.9889;-7.9769;-3.9240;-17.0697;-8.5332;-11.6788;-14.4718;-13.0148;-9.7434;-7.1204;-4.2008;-8.6893;-5.8992,-3.9240305423736572,3.384845733642578,1,1,17,1.0
82,laufen,short,0,"Aktion "" Stimm gegen Spam "" läuft",weiter,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;zu;zuwider,17,"Aktion "" Stimm gegen Spam "" läuft weiter",,hdt-s59903,de_hdt-ud-train-a-1.conllu,-3.4182395935058594,-3.4182395935058594,-3.7552;-4.0815;-4.1408;-5.7325;-9.6256;-6.3364;-6.7049;-10.7698;-15.0002;-13.7270;-12.5327;-15.1571;-6.3127;-10.5887;-6.6440;-17.7766,-3.7551651000976562,0.3369255065917969,1,1,17,1.0
83,laufen,short,0,Ein Lizenzierungsprogramm für die Hersteller von Player-Software laufe,an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Ein Lizenzierungsprogramm für die Hersteller von Player-Software laufe an .,,hdt-s181719,de_hdt-ud-train-b-2.conllu,-5.084524154663086,-5.084524154663086,-4.1152;-3.6429;-4.7267;-8.0355;-6.4175;-5.9241;-10.0470;-14.0922;-14.1022;-12.1691;-10.3486;-6.4965;-10.0448;-5.7585;-5.9596;-14.7224,-3.642885208129883,-1.4416389465332031,0,4,17,0.25
84,laufen,short,0,Vermittlung von ausländischen IT-Spezialisten läuft,an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Vermittlung von ausländischen IT-Spezialisten läuft an,,hdt-s39336,de_hdt-ud-train-a-1.conllu,-4.630917072296143,-4.630917072296143,-3.5491;-3.2042;-4.6660;-9.2382;-5.4264;-5.3286;-9.6241;-13.2780;-14.8049;-11.0906;-11.2378;-4.3994;-9.2610;-4.4498;-5.9572;-12.5104,-3.204197406768799,-1.4267196655273438,0,5,17,0.2
85,laufen,medium,5,Anfang September und dann später in dem Dezember laufen Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären,aus,ab;an;auf;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Anfang September und dann später im Dezember laufen Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären aus .,Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären,hdt-s151241,de_hdt-ud-train-b-1.conllu,-2.6797428131103516,-2.6797428131103516,-2.9926;-3.5222;-3.8865;-9.5723;-5.3106;-3.2780;-8.2935;-16.0978;-10.4581;-7.7168;-8.7196;-5.6367;-6.1668;-5.8820;-5.1875;-14.7804,-2.9925975799560547,0.3128547668457031,1,1,17,1.0
86,laufen,medium,5,Läuft die Entwicklung dann nicht darauf,hinaus,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinterher;nach;weg;weiter;zu;zuwider,17,"Läuft die Entwicklung dann nicht darauf hinaus , dass der Dumme letztlich der Kunde ist ?",die Entwicklung dann nicht darauf,hdt-s39028,de_hdt-ud-train-a-1.conllu,-0.10218117386102676,-0.10218117386102676,-4.5005;-4.0375;-4.6672;-5.6330;-13.8384;-10.3412;-4.6375;-12.6162;-20.6479;-12.9250;-14.9224;-8.2564;-10.5381;-9.3935;-5.2317;-12.8956,-4.037540912628174,3.935359738767147,1,1,17,1.0
87,laufen,medium,6,Aber die Regulierung laufe derzeit auf ein Oligopol der Netzbetreiber,hinaus,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinterher;nach;weg;weiter;zu;zuwider,17,"Aber die Regulierung laufe derzeit auf ein Oligopol der Netzbetreiber hinaus , das sich in den neuen UMTS-Mobilfunksystemen fortzusetzen droht .",derzeit auf ein Oligopol der Netzbetreiber,hdt-s178745,de_hdt-ud-train-b-2.conllu,-0.20091800391674042,-0.20091800391674042,-5.4370;-4.6363;-4.3110;-3.5654;-11.5822;-6.8563;-5.4972;-12.3850;-21.0233;-11.7321;-9.9469;-8.3693;-11.4829;-7.4900;-4.2304;-14.3075,-3.5654046535491943,3.364486649632454,1,1,17,1.0
88,laufen,long,8,Mit Torpedo Jaroslawl und seinem Stammklub SKA Sankt Petersburg lief er in einer Saison für zwei verschiedene Teams,auf,ab;an;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Mit Torpedo Jaroslawl und seinem Stammklub SKA Sankt Petersburg lief er in einer Saison für zwei verschiedene Teams auf.,er in einer Saison für zwei verschiedene Teams,train-s6814,de_gsd-ud-train.conllu,-0.36902904510498047,-0.36902904510498047,-9.0367;-6.3411;-2.8379;-11.1435;-7.3154;-6.8120;-18.3369;-22.6921;-16.7721;-12.0593;-14.6275;-8.9793;-12.8994;-8.6532;-6.8541;-20.3027,-2.83792781829834,2.4688987731933594,1,1,17,1.0
89,laufen,long,12,"Nicht nur , dass sich der TimeSink Advertisement Robot nie beendet , er läuft dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart auf das neue",an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,"Nicht nur , dass sich der TimeSink Advertisement Robot nie beendet , er läuft dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart aufs neue an .",dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart auf das neue,hdt-s120018,de_hdt-ud-test.conllu,-8.235198974609375,-8.235198974609375,-8.1420;-7.5413;-8.5814;-11.2031;-9.7629;-8.1063;-14.4351;-15.0050;-15.2562;-11.9870;-15.9620;-9.4409;-11.2440;-10.8041;-6.0842;-19.2119,-6.084205627441406,-2.1509933471679688,0,5,17,0.2
90,laufen,long,11,Nach dem 10. September läuft der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems,aus,ab;an;auf;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Nach dem 10. September läuft der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems aus .,der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems,hdt-s45966,de_hdt-ud-train-a-1.conllu,-2.49458646774292,-2.49458646774292,-2.0786;-4.8632;-3.2130;-11.2329;-5.1809;-5.1453;-10.3320;-15.5207;-12.3545;-6.3297;-10.2350;-6.1908;-7.5304;-5.8097;-6.2255;-15.6144,-2.0785746574401855,-0.4160118103027344,0,2,17,0.5
91,bringen,short,2,Fractal Design ( http://www.fractal.com ) bringt solche Software,ein,ab;an;auf;bei;entgegen;fertig;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Fractal Design ( http://www.fractal.com ) bringt solche Software ein wie das Malprogramm Painter , das naturgetreu das Aussehen von Ölfarben oder Zeichenkreiden nachahmt .",solche Software,hdt-s181838,de_hdt-ud-train-b-2.conllu,-4.942428112030029,-4.942428112030029,-7.6881;-4.2966;-2.4667;-5.6499;-11.8045;-6.8197;-4.0553;-9.1079;-2.5896;-9.1686;-6.8832;-4.4503;-4.0985;-6.7564;-4.8295,-2.4667086601257324,-2.475719451904297,0,8,16,0.125
92,bringen,short,2,Compaq bringt neuen Alpha-Prozessor,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,Compaq bringt neuen Alpha-Prozessor heraus,neuen Alpha-Prozessor,hdt-s116795,de_hdt-ud-test.conllu,-4.448352336883545,-4.448352336883545,-6.8552;-4.6751;-2.4962;-6.5682;-5.0159;-10.5982;-9.9928;-8.3527;-1.9723;-12.0223;-6.6336;-4.8084;-5.1652;-9.4707;-7.3359,-1.9723353385925293,-2.4760169982910156,0,3,16,0.3333333333333333
93,bringen,short,2,Eine Single-User-SQL-Datenbank bringt REALbasic ebenfalls,mit,ab;an;auf;bei;ein;entgegen;fertig;heraus;hinzu;nah;um;unter;vor;voran;zusammen,16,Eine Single-User-SQL-Datenbank bringt REALbasic ebenfalls mit .,REALbasic ebenfalls,hdt-s4244,de_hdt-ud-dev.conllu,-1.7598605155944824,-1.7598605155944824,-6.4178;-4.2409;-2.1209;-4.6472;-4.3334;-8.6092;-6.3252;-5.5588;-7.8854;-6.4522;-5.4044;-4.5316;-4.4346;-4.5699;-5.5743,-2.1209216117858887,0.36106109619140625,1,1,16,1.0
94,bringen,medium,4,Hier bringt IBM erstmals das Kunststück,fertig,ab;an;auf;bei;ein;entgegen;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Hier bringt IBM erstmals das Kunststück fertig , vier statt bisher drei Magnetscheiben auf so engem Raum unterzubringen .",IBM erstmals das Kunststück,hdt-s25780,de_hdt-ud-train-a-1.conllu,-1.0072855949401855,-1.0072855949401855,-11.2483;-3.6794;-2.3539;-6.0203;-4.0441;-12.8623;-4.3018;-9.6735;-2.3521;-7.2058;-4.7107;-4.1230;-3.9973;-7.2628;-5.9940,-2.352099895477295,1.3448143005371094,1,1,16,1.0
95,bringen,medium,5,Trotzdem bringt ricardo jetzt eine eigene Mode-Kollekion,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,Trotzdem bringt ricardo jetzt eine eigene Mode-Kollekion heraus :,ricardo jetzt eine eigene Mode-Kollekion,hdt-s178560,de_hdt-ud-train-b-2.conllu,-1.911389946937561,-1.911389946937561,-8.1059;-3.5094;-1.7289;-5.3056;-5.6965;-9.2033;-8.0486;-8.0719;-2.0560;-11.5873;-6.3389;-5.6047;-4.7246;-7.6277;-3.8813,-1.7288719415664673,-0.18251800537109375,0,2,16,0.5
96,bringen,medium,4,"Der Reisebranche brachte dies 14,5 Milliarden US-Dollar",ein,ab;an;auf;bei;entgegen;fertig;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Der Reisebranche brachte dies 14,5 Milliarden US-Dollar ein .","dies 14,5 Milliarden US-Dollar",hdt-s65820,de_hdt-ud-train-a-2.conllu,-1.3668981790542603,-1.3668981790542603,-5.7513;-3.3292;-4.2545;-4.5614;-9.2922;-11.5344;-6.8523;-3.7676;-4.1396;-14.3639;-3.1052;-7.8583;-5.4297;-6.8051;-3.1496,-3.1052327156066895,1.7383345365524292,1,1,16,1.0
