item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct
123,fallen,short,2,Die normalen Mobilsurf-Gebühren fallen jedoch weiter,an,ein;flach,"Die normalen Mobilsurf-Gebühren fallen jedoch weiter an , also 39 Pfennig pro Minute im GSM-Netz beziehungsweise volumenbasiert über GPRS .",jedoch weiter,hdt-s18055,de_hdt-ud-test.conllu,-0.20565573871135712,-0.20565573871135712,-6.3642;-12.4791,-6.364232540130615,6.158576801419258,1
124,fallen,short,2,Bei dem Konkurrenten NEC fallen 4000 Arbeitsplätze,weg,flach;durch,Beim Konkurrenten NEC fallen 4000 Arbeitsplätze weg .,4000 Arbeitsplätze,hdt-s66342,de_hdt-ud-train-a-2.conllu,-0.2649732530117035,-0.2649732530117035,-13.0601;-5.9323,-5.932346820831299,5.667373567819595,1
125,fallen,short,1,Manchen Teilnehmern fiel jedoch,auf,an;flach,"Manchen Teilnehmern fiel jedoch auf , daß der angeblich Angerufene zum aufgeführten Zeitpunkt außer Haus oder gar außer Landes war .",jedoch,hdt-s72188,de_hdt-ud-train-a-2.conllu,-1.4859099388122559,-1.4859099388122559,-5.3929;-10.9191,-5.39288854598999,3.9069786071777344,1
126,fallen,medium,3,""" Zu dem Glück fällt die unselige Forderung",weg,durch;zurück,""" Zum Glück fällt die unselige Forderung weg , dass jedes noch so kleine Telekommunikationsgerätchen eine Überwachungsschnittstelle haben sollte "" , freut sich Gerhard Tamm , Telekommunikationsspezialist beim Branchenverband BITKOM .",die unselige Forderung,hdt-s158398,de_hdt-ud-train-b-1.conllu,-7.622628211975098,-7.622628211975098,-5.6017;-5.4171,-5.417078971862793,-2.2055492401123047,0
127,fallen,medium,6,""" In diesen Städten fällt fast die Hälfte des gesamten Telefonverkehrs",an,ein;zu,""" In diesen Städten fällt fast die Hälfte des gesamten Telefonverkehrs an und wir wollen im nächsten Jahr 400.000 bis 500.000 Kunden gewinnen "" , sagte Schmid .",fast die Hälfte des gesamten Telefonverkehrs,hdt-s73708,de_hdt-ud-train-a-2.conllu,-1.8642609119415283,-1.8642609119415283,-4.5891;-6.6198,-4.589053153991699,2.724792242050171,1
128,fallen,medium,4,Netscape fällt mit 33 Prozent weiter,zurück,auf;herein,Netscape fällt mit 33 Prozent weiter zurück .,mit 33 Prozent weiter,hdt-s8418,de_hdt-ud-dev.conllu,-2.7995765209198,-2.7995765209198,-1.8876;-8.7938,-1.8875548839569092,-0.9120216369628906,0
129,fallen,medium,3,Das Frühstück fällt nicht so üppig,aus,um;ein,"Das Frühstück fällt nicht so üppig aus, ist aber immer vollständig.",nicht so üppig,train-s830,de_gsd-ud-train.conllu,-0.005936135072261095,-0.005936135072261095,-14.4996;-10.0073,-10.007266998291016,10.001330863218755,1
130,fallen,medium,3,Auch die von Autonomen für den 17.6. angekündigten Chaos-Tage fielen mehr oder weniger,flach,weg;an,Auch die von Autonomen für den 17.6. angekündigten Chaos-Tage fielen mehr oder weniger flach .,mehr oder weniger,hdt-s98636,de_hdt-ud-train-a-2.conllu,-6.205846451222897,-3.1029232256114483,-4.4967;-6.3945,-4.496747016906738,-1.7090994343161583,0
131,fallen,long,11,"Der Entwurf falle hinter die schon bestehenden Landesgesetze in Brandenburg , Schleswig-Holstein und Berlin",zurück,ab;herein,"Der Entwurf falle hinter die schon bestehenden Landesgesetze in Brandenburg , Schleswig-Holstein und Berlin zurück .","hinter die schon bestehenden Landesgesetze in Brandenburg , Schleswig-Holstein und Berlin",hdt-s8471,de_hdt-ud-dev.conllu,-0.39133304357528687,-0.39133304357528687,-6.0479;-9.4814,-6.047861576080322,5.656528532505035,1
132,fallen,long,10,"Besonders stark fiel dies bei dem Spitzenmodell , dem Power Mac G4/500 ,",aus,an;um,"Besonders stark fiel dies beim Spitzenmodell , dem Power Mac G4/500 , aus :","dies bei dem Spitzenmodell , dem Power Mac G4/500 ,",hdt-s205794,de_hdt-ud-train-b-2.conllu,-1.9334601163864136,-1.9334601163864136,-6.5424;-8.5608,-6.542442321777344,4.60898220539093,1
133,fallen,long,10,Bei beiden Tarifmodellen fällt der gesamte Betrag für jeweils fünf Monate in dem Voraus,an,heraus;leicht,Bei beiden Tarifmodellen fällt der gesamte Betrag für jeweils fünf Monate im Voraus an .,der gesamte Betrag für jeweils fünf Monate in dem Voraus,hdt-s199943,de_hdt-ud-train-b-2.conllu,-3.6856839656829834,-3.6856839656829834,-6.6446;-11.7083,-6.644584655761719,2.9589006900787354,1
134,fallen,long,9,Letzte Woche fiel er mit einer seltsam aufgeregten Nachricht in dem Internet,auf,ab;auseinander,Letzte Woche fiel er mit einer seltsam aufgeregten Nachricht im Internet auf .,er mit einer seltsam aufgeregten Nachricht in dem Internet,hdt-s150353,de_hdt-ud-train-b-1.conllu,-1.2815529108047485,-1.2815529108047485,-5.0621;-8.9983,-5.062074184417725,3.780521273612976,1
135,fallen,long,9,"Zusätzlich fällt in dem PrivateNet-Tarif eine monatliche Grundgebühr von 9,90 Mark",an,durch;weg,"Zusätzlich fällt im PrivateNet-Tarif eine monatliche Grundgebühr von 9,90 Mark an - aber nur dann , wenn der Surfer den Zugang länger als fünf Stunden im Monat nutzt .","in dem PrivateNet-Tarif eine monatliche Grundgebühr von 9,90 Mark",hdt-s200338,de_hdt-ud-train-b-2.conllu,-0.07183177024126053,-0.07183177024126053,-9.1556;-8.8535,-8.853489875793457,8.781658105552197,1
136,laufen,short,1,Die längerfristige Strategie des Marktführers läuft darauf,hinaus,weiter;hinterher,"Die längerfristige Strategie des Marktführers läuft darauf hinaus , den Pentium-Prozessor durch den Pentium II abzulösen .",darauf,hdt-s60038,de_hdt-ud-train-a-1.conllu,-0.0016862234333530068,-0.0016862234333530068,-14.9122;-19.4799,-14.912210464477539,14.910524241044186,1
137,laufen,short,2,"Mit rund 70 Millionen verkaufter PCs wurden zwar etwa 10 Millionen Einheiten mehr als 1995 losgeschlagen , doch vor allem die unerwartet niedrigen Verkaufszahlen zu dem Jahresschluß liefen den Prognosen",zuwider,an;zu,"Mit rund 70 Millionen verkaufter PCs wurden zwar etwa 10 Millionen Einheiten mehr als 1995 losgeschlagen , doch vor allem die unerwartet niedrigen Verkaufszahlen zum Jahresschluß liefen den Prognosen zuwider und drückten das Gesamtergebnis .",den Prognosen,hdt-s90985,de_hdt-ud-train-a-2.conllu,-3.663164386874996,-1.2210547956249986,-7.3584;-3.5984,-3.5983850955963135,-0.06477929127868265,0
138,laufen,short,2,An dem Saisonende wurde lief Montadors Vertrag,aus,hinaus;hinterher,Am Saisonende wurde lief Montadors Vertrag aus und dieser unterschrieb einen Zweijahres - Vertrag bei den Buffalo Sabres.,Montadors Vertrag,train-s8562,de_gsd-ud-train.conllu,-3.554455280303955,-3.554455280303955,-11.8222;-17.1925,-11.822227478027344,8.267772197723389,1
139,laufen,short,2,An dem 11. August läuft eine Galgenfrist,aus,an;davon,"Am 11. August läuft eine Galgenfrist aus , nach der Richardson den Kreditgebern einen plausiblen Plan für die Reorganisation seines Unternehmens präsentieren muß .",eine Galgenfrist,hdt-s84484,de_hdt-ud-train-a-2.conllu,-4.531281471252441,-4.531281471252441,-4.1948;-10.0267,-4.194764137268066,-0.336517333984375,0
140,laufen,short,0,Der ICANN-Wahlkampf läuft,an,herab;hinaus,Der ICANN-Wahlkampf läuft an,,hdt-s36782,de_hdt-ud-train-a-1.conllu,-3.7167110443115234,-3.7167110443115234,-13.8775;-9.8143,-9.814327239990234,6.097616195678711,1
141,laufen,medium,4,""" Auch bei unseren Mitgliedern , also den registrierenden Providern , laufen scheinbar eine Menge Anfragen",auf,zuwider;heiss,""" Auch bei unseren Mitgliedern , also den registrierenden Providern , laufen scheinbar eine Menge Anfragen auf . """,scheinbar eine Menge Anfragen,hdt-s114237,de_hdt-ud-test.conllu,-3.5984089374542236,-3.5984089374542236,-14.3053;-14.3744,-14.30525279045105,10.706843852996826,1
142,laufen,medium,5,Diese Tariffestlegung der Regulierungsbehörde für Telekommunikation und Post ( RegTP ) läuft zu dem 31. März 2001,aus,durch;nach,Diese Tariffestlegung der Regulierungsbehörde für Telekommunikation und Post ( RegTP ) läuft zum 31. März 2001 aus .,zu dem 31. März 2001,hdt-s175475,de_hdt-ud-train-b-2.conllu,-0.3400465250015259,-0.3400465250015259,-7.0497;-8.2830,-7.049683094024658,6.709636569023132,1
143,laufen,medium,4,Meist laufen die Hinweise bei Hotline-Adressen,auf,nach;ein,Meist laufen die Hinweise bei Hotline-Adressen auf .,die Hinweise bei Hotline-Adressen,hdt-s114340,de_hdt-ud-test.conllu,-2.6646106243133545,-2.6646106243133545,-4.3531;-4.7071,-4.35312557220459,1.6885149478912354,1
144,laufen,medium,3,"Der große Bruder AMD Athlon mit derzeit maximal 1,4 GHz läuft all diesen Konfigurationen",davon,weiter;an,"Der große Bruder AMD Athlon mit derzeit maximal 1,4 GHz läuft all diesen Konfigurationen davon .",all diesen Konfigurationen,hdt-s185035,de_hdt-ud-train-b-2.conllu,-10.061291694641113,-10.061291694641113,-6.8732;-5.3465,-5.34647274017334,-4.714818954467773,0
145,laufen,medium,6,Computerspiele für Kinder laufen alt bewährten Spielen zunehmend den Rang,ab,aus;nach,Computerspiele für Kinder laufen alt bewährten Spielen zunehmend den Rang ab .,alt bewährten Spielen zunehmend den Rang,hdt-s61282,de_hdt-ud-train-a-2.conllu,-0.013307679444551468,-0.013307679444551468,-9.9714;-5.8630,-5.863016128540039,5.849708449095488,1
146,laufen,long,8,In dem September aber laufen die Übergangsverträge zwischen ICANN und dem amerikanischen Handelsministerium,aus,herab;weg,Im September aber laufen die Übergangsverträge zwischen ICANN und dem amerikanischen Handelsministerium aus .,die Übergangsverträge zwischen ICANN und dem amerikanischen Handelsministerium,hdt-s180295,de_hdt-ud-train-b-2.conllu,-0.8816562294960022,-0.8816562294960022,-13.6711;-6.5807,-6.580676555633545,5.699020326137543,1
147,laufen,long,15,Darüber hinaus läuft die chemische Freisetzung von Wasserstoff aus dem N - Ethylcarbazol ohne weitere Hilfsmittel vergleichsweise langsam,ab,davon;aus,"Darüber hinaus läuft die chemische Freisetzung von Wasserstoff aus dem N - Ethylcarbazol ohne weitere Hilfsmittel vergleichsweise langsam ab, was eine Fahrzeugbeschleunigung, wie sie im Automobilbau erwartet wird, nicht zustandekommen lässt.",die chemische Freisetzung von Wasserstoff aus dem N - Ethylcarbazol ohne weitere Hilfsmittel vergleichsweise langsam,train-s12812,de_gsd-ud-train.conllu,-0.6089471578598022,-0.6089471578598022,-10.6060;-4.0341,-4.034087657928467,3.4251405000686646,1
148,laufen,long,9,An dem 1. September läuft für Investoren die vertragliche Haltefrist über 170 Millionen Telekom-Papieren,aus,hinterher;hinaus,"Am 1. September läuft für Investoren die vertragliche Haltefrist über 170 Millionen Telekom-Papieren aus , die diese im Zuge der Übernahme des US-Mobilfunkanbieters VoiceStream erhalten hatten .",für Investoren die vertragliche Haltefrist über 170 Millionen Telekom-Papieren,hdt-s57800,de_hdt-ud-train-a-1.conllu,-1.7642908096313477,-1.7642908096313477,-10.2109;-5.4915,-5.491543769836426,3.727252960205078,1
149,laufen,long,8,Mit Torpedo Jaroslawl und seinem Stammklub SKA Sankt Petersburg lief er in einer Saison für zwei verschiedene Teams,auf,weiter;weg,Mit Torpedo Jaroslawl und seinem Stammklub SKA Sankt Petersburg lief er in einer Saison für zwei verschiedene Teams auf.,er in einer Saison für zwei verschiedene Teams,train-s6814,de_gsd-ud-train.conllu,-0.36902904510498047,-0.36902904510498047,-8.6532;-12.8994,-8.653164863586426,8.284135818481445,1
150,laufen,long,9,Nach Einschätzungen von Analysten und Industrievertretern laufen diese Ermittlungen unabhängig von der außergerichtlichen Einigung auf Hochtouren,weiter,zuwider;durch,Nach Einschätzungen von Analysten und Industrievertretern laufen diese Ermittlungen unabhängig von der außergerichtlichen Einigung auf Hochtouren weiter .,diese Ermittlungen unabhängig von der außergerichtlichen Einigung auf Hochtouren,hdt-s82562,de_hdt-ud-train-a-2.conllu,-7.933310508728027,-7.933310508728027,-17.9980;-8.4493,-8.449332237243652,0.516021728515625,1
151,bringen,short,2,Weiterhin brachte das Anklagebündnis,vor,um;an,"Weiterhin brachte das Anklagebündnis vor , dass Microsoft auch gegen Paragraf eins verstoße , indem der Softwarehersteller seine Monopolstellung durch die Bündelung des Internet Explorers mit dem Betriebssystem und durch Exklusiv-Verträge mit Soft- und Hardware-Unternehmen sowie Internet-Providern zu schützen und auszubauen versuche .",das Anklagebündnis,hdt-s31930,de_hdt-ud-train-a-1.conllu,-3.6602420806884766,-3.6602420806884766,-6.3957;-5.4348,-5.434759140014648,1.7745170593261719,1
152,bringen,short,2,""" Die Bildschirmerfahrungen bringen die Kinder",ab,an;heraus,""" Die Bildschirmerfahrungen bringen die Kinder ab von der realen physischen und sozialen Welt "" .",die Kinder,hdt-s204463,de_hdt-ud-train-b-2.conllu,-5.779468059539795,-5.779468059539795,-3.9331;-7.4037,-3.9331164360046387,-1.8463516235351562,0
153,bringen,short,1,"JBuilder unterstützt jetzt mehrere JDKs , bringt Swing-Komponenten",mit,ein;ab,"JBuilder unterstützt jetzt mehrere JDKs , bringt Swing-Komponenten mit und bietet CORBA-Integration mit dem VisiBroker 3.2 .",Swing-Komponenten,hdt-s121043,de_hdt-ud-test.conllu,-1.824216365814209,-1.824216365814209,-3.9296;-8.0572,-3.9296088218688965,2.1053924560546875,1
154,bringen,short,2,Compaq bringt neuen Alpha-Prozessor,heraus,fertig;auf,Compaq bringt neuen Alpha-Prozessor heraus,neuen Alpha-Prozessor,hdt-s116795,de_hdt-ud-test.conllu,-4.448352336883545,-4.448352336883545,-9.9928;-2.4962,-2.496242046356201,-1.9521102905273438,0
155,bringen,short,2,Eine Single-User-SQL-Datenbank bringt REALbasic ebenfalls,mit,ein;an,Eine Single-User-SQL-Datenbank bringt REALbasic ebenfalls mit .,REALbasic ebenfalls,hdt-s4244,de_hdt-ud-dev.conllu,-1.7598605155944824,-1.7598605155944824,-4.3334;-4.2409,-4.2409281730651855,2.481067657470703,1
156,bringen,medium,5,Dies brachte ihm polizeiliche Ermittlungen wegen Wahlbehinderung,ein,vor;bei,Dies brachte ihm polizeiliche Ermittlungen wegen Wahlbehinderung ein.,ihm polizeiliche Ermittlungen wegen Wahlbehinderung,train-s11832,de_gsd-ud-train.conllu,-0.5669060349464417,-0.5669060349464417,-4.3214;-4.8613,-4.321369171142578,3.7544631361961365,1
157,bringen,medium,7,Jedes Mitglied bringt 100 Millionen US-Dollar Startkapital in das Gemeinschaftsprojekt,ein,unter;fertig,Jedes Mitglied bringt 100 Millionen US-Dollar Startkapital in das Gemeinschaftsprojekt ein .,100 Millionen US-Dollar Startkapital in das Gemeinschaftsprojekt,hdt-s13916,de_hdt-ud-test.conllu,-2.1627633571624756,-2.1627633571624756,-6.5411;-13.8866,-6.54109001159668,4.378326654434204,1
158,bringen,medium,4,Das Flex-ATX-Board D810E2CB eignet sich für besonders kompakte Rechner und bringt optional sogar einen Onboard-LAN-Adapter,mit,ab;an,Das Flex-ATX-Board D810E2CB eignet sich für besonders kompakte Rechner und bringt optional sogar einen Onboard-LAN-Adapter mit .,optional sogar einen Onboard-LAN-Adapter,hdt-s40227,de_hdt-ud-train-a-1.conllu,-0.6048409938812256,-0.6048409938812256,-10.6166;-4.6244,-4.624418258666992,4.019577264785767,1
159,bringen,medium,6,In diese Verbindung bringt Adaptec die PCI-Satelliten-Karte Satellite Express ABA-1040,ein,nah;um,"In diese Verbindung bringt Adaptec die PCI-Satelliten-Karte Satellite Express ABA-1040 ein , während CyberStar über die Satelliten seiner Muttergesellschaft Loral Space & Communications die Netzwerkdienste zur Verfügung stellt .",Adaptec die PCI-Satelliten-Karte Satellite Express ABA-1040,hdt-s121652,de_hdt-ud-test.conllu,-4.4628496170043945,-4.4628496170043945,-13.5225;-8.0698,-8.069825172424316,3.606975555419922,1
160,bringen,medium,4,Motorola bringt VoxML in die Allianz,ein,an;ab,"Motorola bringt VoxML in die Allianz ein , eine XML-Sprache , die es erlaubt , Spracherkennungsfunktionen in Web-Seiten zu integrieren .",VoxML in die Allianz,hdt-s183002,de_hdt-ud-train-b-2.conllu,-5.4755144119262695,-5.4755144119262695,-8.4024;-8.2826,-8.282578468322754,2.8070640563964844,1
161,bringen,long,10,Der Clié PEG-S320 hat ein Monochrom-Display mit der Palm-OS-typischen Auflösung von 160 x 160 Bildpunkten und bringt wie alle Sony-Handhelds einen Einschub für den Sony-eigenen Memory Stick,mit,bei;nah,Der Clié PEG-S320 hat ein Monochrom-Display mit der Palm-OS-typischen Auflösung von 160 x 160 Bildpunkten und bringt wie alle Sony-Handhelds einen Einschub für den Sony-eigenen Memory Stick mit .,wie alle Sony-Handhelds einen Einschub für den Sony-eigenen Memory Stick,hdt-s190052,de_hdt-ud-train-b-2.conllu,-2.904050350189209,-2.904050350189209,-7.3358;-14.5997,-7.335805416107178,4.431755065917969,1
162,bringen,long,8,So brachte Yahoo fast gleichzeitig mit Microsoft einen eigenen Messenger,heraus,ab;bei,"So brachte Yahoo fast gleichzeitig mit Microsoft einen eigenen Messenger heraus , der ebenfalls auf die Buddy-Listen des AIM zugreifen konnte und prompt ebenso von AOL geblockt wurde .",Yahoo fast gleichzeitig mit Microsoft einen eigenen Messenger,hdt-s22623,de_hdt-ud-train-a-1.conllu,-3.560192823410034,-3.560192823410034,-8.9635;-5.8990,-5.899002552032471,2.3388097286224365,1
163,bringen,long,8,"In ihrer Spielpuppenserie G.I. Joe bringt Hasbro nun einen "" Navajo Code Talker """,heraus,ein;um,"In ihrer Spielpuppenserie G.I. Joe bringt Hasbro nun einen "" Navajo Code Talker "" heraus , zur Erinnerung an die Einheit von Navajo-Marines , die Funksprüche in ihrer Stammessprache verschlüsselten .","Hasbro nun einen "" Navajo Code Talker """,hdt-s143470,de_hdt-ud-train-b-1.conllu,-3.73111629486084,-3.73111629486084,-4.9976;-6.4121,-4.997576713562012,1.2664604187011719,1
164,bringen,long,10,Inktomi bringt seine Produkte aus dem Bereich der Internet-Software in die Partnerschaft,ein,mit;heraus,Inktomi bringt seine Produkte aus dem Bereich der Internet-Software in die Partnerschaft ein und verpflichtet sich zu einer Beteiligung an Primus .,seine Produkte aus dem Bereich der Internet-Software in die Partnerschaft,hdt-s30023,de_hdt-ud-train-a-1.conllu,-4.267620086669922,-4.267620086669922,-0.1055;-13.2197,-0.10554862022399902,-4.162071466445923,0
165,bringen,long,16,"Eine T&L-Einheit fehlt dem Kyro II allerdings immer noch , Dafür bringt er für DVD- und Video-Fans Motion-Compensation , 4:2:0 Overlay-Unterstützung , Sub-Picture-Blending , sowie Skalierung und Color-Keying",mit,nah;voran,"Eine T&L-Einheit fehlt dem Kyro II allerdings immer noch , Dafür bringt er für DVD- und Video-Fans Motion-Compensation , 4:2:0 Overlay-Unterstützung , Sub-Picture-Blending , sowie Skalierung und Color-Keying mit .","er für DVD- und Video-Fans Motion-Compensation , 4:2:0 Overlay-Unterstützung , Sub-Picture-Blending , sowie Skalierung und Color-Keying",hdt-s67496,de_hdt-ud-train-a-2.conllu,-1.434969186782837,-1.434969186782837,-10.2658;-8.3341,-8.334077596664429,6.899108409881592,1
166,schlagen,short,2,Nortel schlägt bei Web-Load-Balancern,zu,entgegen;zusammen,Nortel schlägt bei Web-Load-Balancern zu,bei Web-Load-Balancern,hdt-s174866,de_hdt-ud-train-b-2.conllu,-2.4848105907440186,-2.4848105907440186,-8.9798;-9.2169,-8.979817390441895,6.495006799697876,1
167,schlagen,short,2,"Die Kosten dafür sollen sich Eltern , Land und Industrie teilen , schlägt die Partei",vor,auf;drauf,"Die Kosten dafür sollen sich Eltern , Land und Industrie teilen , schlägt die Partei vor .",die Partei,hdt-s156909,de_hdt-ud-train-b-1.conllu,-0.3528849184513092,-0.3528849184513092,-5.9202;-12.8718,-5.920229434967041,5.567344516515732,1
168,schlagen,short,1,ZRW-Domain-Abzocker schlagen wieder,zu,durch;drauf,ZRW-Domain-Abzocker schlagen wieder zu,wieder,hdt-s113346,de_hdt-ud-test.conllu,-0.09805334359407425,-0.09805334359407425,-5.2985;-11.6379,-5.298481464385986,5.200428120791912,1
169,schlagen,short,1,Deshalb schlägt er,vor,zusammen;zurück,"Deshalb schlägt er vor , unter den Fraktionsmitgliedern Freiwillige zu suchen , die innerhalb der bestehenden IT-Infrastruktur des Bundestages den Einsatz von Linux und Windows 2000 erproben .",er,hdt-s69669,de_hdt-ud-train-a-2.conllu,-1.731125831604004,-1.731125831604004,-7.7501;-5.9277,-5.927735328674316,4.1966094970703125,1
170,schlagen,short,1,Anstatt key escrow schlägt er,vor,entgegen;ein,"Anstatt key escrow schlägt er vor , daß die Regierung doch Hacker oder vielmehr Cracker einstellen solle , um an die gewünschten Informationen heranzukommen .",er,hdt-s93830,de_hdt-ud-train-a-2.conllu,-2.000164031982422,-2.000164031982422,-10.6306;-4.3112,-4.311244964599609,2.3110809326171875,1
171,schlagen,medium,5,Der Bundesverband der Phonographischen Wirtschaft schlägt eine härtere Gangart gegen Musikpiraten,an,weiter;ein,Der Bundesverband der Phonographischen Wirtschaft schlägt eine härtere Gangart gegen Musikpiraten an .,eine härtere Gangart gegen Musikpiraten,hdt-s87323,de_hdt-ud-train-a-2.conllu,-6.55294942855835,-6.55294942855835,-11.0678;-3.8984,-3.8984463214874268,-2.654503107070923,0
172,schlagen,medium,7,Die Freiburger schlagen dafür einen Metallhydridspeicher der Firma GfE Metalle,vor,zu;los,Die Freiburger schlagen dafür einen Metallhydridspeicher der Firma GfE Metalle vor .,dafür einen Metallhydridspeicher der Firma GfE Metalle,hdt-s188833,de_hdt-ud-train-b-2.conllu,-5.412627220153809,-5.412627220153809,-5.5236;-11.9579,-5.523634910583496,0.1110076904296875,1
173,schlagen,medium,3,"Die wirtschaftlichen Schwierigkeiten , in die Computerhersteller Apple geraten ist , schlagen auf die Bauteilelieferanten",durch,vor;an,"Die wirtschaftlichen Schwierigkeiten , in die Computerhersteller Apple geraten ist , schlagen auf die Bauteilelieferanten durch .",auf die Bauteilelieferanten,hdt-s89072,de_hdt-ud-train-a-2.conllu,-5.383765697479248,-5.383765697479248,-5.3151;-6.4209,-5.315051555633545,-0.06871414184570312,0
174,schlagen,medium,3,Stattdessen schlägt Microsoft einzelne Regeln,vor,weiter;zusammen,"Stattdessen schlägt Microsoft einzelne Regeln vor , an die sich der Konzern in Zukunft halten will .",Microsoft einzelne Regeln,hdt-s142122,de_hdt-ud-train-b-1.conllu,-0.44733911752700806,-0.44733911752700806,-9.1261;-9.1517,-9.126126289367676,8.678787171840668,1
175,schlagen,medium,7,Schlägt der Anbieter mehr als 2 Millionen Telefon-CDs,los,drauf;zusammen,"Schlägt der Anbieter mehr als 2 Millionen Telefon-CDs los , berechnet die Telekom nach diesen Informationen für jede weitere verkaufte CD 45 Pfennige Lizenzgebühr .",der Anbieter mehr als 2 Millionen Telefon-CDs,hdt-s91343,de_hdt-ud-train-a-2.conllu,-7.690896987915039,-7.690896987915039,-8.4525;-6.9331,-6.93311882019043,-0.7577781677246094,0
176,schlagen,long,9,Stattdessen schlug der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik,vor,weiter;los,Stattdessen schlug der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik vor .,der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik,hdt-s180524,de_hdt-ud-train-b-2.conllu,-0.6152716279029846,-0.6152716279029846,-8.1284;-10.5686,-8.128432273864746,7.5131606459617615,1
177,schlagen,long,17,"Außerdem schlägt AMD einen neuen seriellen System-Bus namens LTD ( Lightning Data Transport ) mit 1,6 Gbit/s pro Pin",vor,zurück;fehl,"Außerdem schlägt AMD einen neuen seriellen System-Bus namens LTD ( Lightning Data Transport ) mit 1,6 Gbit/s pro Pin vor , der für schnelleren I/O und Multiprocessing vorgesehen ist .","AMD einen neuen seriellen System-Bus namens LTD ( Lightning Data Transport ) mit 1,6 Gbit/s pro Pin",hdt-s50111,de_hdt-ud-train-a-1.conllu,-0.030585182830691338,-0.030585182830691338,-10.1164;-12.8970,-10.116400718688965,10.085815535858274,1
178,schlagen,long,8,"Trotz der Versuche , dies mehr oder weniger elegant zu überspielen , schlug Cisco dann bei der Ersten sich bietenden Gelegenheit",zu,aus;auf,"Trotz der Versuche , dies mehr oder weniger elegant zu überspielen , schlug Cisco dann bei der Ersten sich bietenden Gelegenheit zu .",Cisco dann bei der Ersten sich bietenden Gelegenheit,hdt-s154511,de_hdt-ud-train-b-1.conllu,-3.994502067565918,-3.994502067565918,-5.2544;-3.3072,-3.3071699142456055,-0.6873321533203125,0
179,schlagen,long,27,"Als mögliche Qualifikationen für eine law.proAdresse schlagen Register.Com und Virtual Internet beispielsweise abgeschlossene Examina , die Akkreditierung bei einer berufsständischen Organisationen ( wie der Anwaltskammer ) oder die Zugehörigkeit zu einem Organ der Rechtspflege",vor,aus;weiter,"Als mögliche Qualifikationen für eine law.proAdresse schlagen Register.Com und Virtual Internet beispielsweise abgeschlossene Examina , die Akkreditierung bei einer berufsständischen Organisationen ( wie der Anwaltskammer ) oder die Zugehörigkeit zu einem Organ der Rechtspflege vor .","Register.Com und Virtual Internet beispielsweise abgeschlossene Examina , die Akkreditierung bei einer berufsständischen Organisationen ( wie der Anwaltskammer ) oder die Zugehörigkeit zu einem Organ der Rechtspflege",hdt-s143130,de_hdt-ud-train-b-1.conllu,-0.9754600524902344,-0.9754600524902344,-4.9114;-11.1057,-4.911426544189453,3.9359664916992188,1
180,schlagen,long,8,Anscheinend schlägt der Preisrutsch bei Computern mittlerweile auf die Bilanzen,durch,herum;los,Anscheinend schlägt der Preisrutsch bei Computern mittlerweile auf die Bilanzen durch .,der Preisrutsch bei Computern mittlerweile auf die Bilanzen,hdt-s86492,de_hdt-ud-train-a-2.conllu,-5.6656293869018555,-5.6656293869018555,-8.7390;-6.5489,-6.548850059509277,0.8832206726074219,1
181,führen,short,1,Der AStA führt hingegen,an,ein;auf,"Der AStA führt hingegen an , daß es sich dabei um Dokumentationen alter Ausgaben der AStA-Zeitungen handelt .",hingegen,hdt-s101015,de_hdt-ud-train-a-2.conllu,-4.180438041687012,-4.180438041687012,-2.8747;-4.6437,-2.8747358322143555,-1.3057022094726562,0
182,führen,short,2,Amazon.com führt dies darauf,zurück,auf;hindurch,"Amazon.com führt dies darauf zurück , dass viele außeramerikanische Kunden im vierten Quartal 2000 in den Amazon-Filialen der jeweiligen Länder eingekauft hätten .",dies darauf,hdt-s180113,de_hdt-ud-train-b-2.conllu,-0.06209791451692581,-0.06209791451692581,-9.0555;-21.4136,-9.055465698242188,8.993367783725262,1
183,führen,short,2,Niedersachsen führt digitale Signaturen,ein,aus;irre,Niedersachsen führt digitale Signaturen ein,digitale Signaturen,hdt-s173691,de_hdt-ud-train-b-2.conllu,-1.153680443763733,-1.153680443763733,-3.9077;-15.4180,-3.907651424407959,2.753970980644226,1
184,führen,short,1,"Damit könnten sich die Unternehmen viel Arbeit bei der Rekurtierung von neuem Personal ersparen , führte Görblich",aus,an;ab,"Damit könnten sich die Unternehmen viel Arbeit bei der Rekurtierung von neuem Personal ersparen , führte Görblich aus .",Görblich,hdt-s39360,de_hdt-ud-train-a-1.conllu,-0.7399336099624634,-0.7399336099624634,-2.3906;-5.2936,-2.390617847442627,1.6506842374801636,1
