item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,n_candidates,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct,rank,n_candidates,reciprocal_rank
88,laufen,long,8,Mit Torpedo Jaroslawl und seinem Stammklub SKA Sankt Petersburg lief er in einer Saison für zwei verschiedene Teams,auf,ab;an;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Mit Torpedo Jaroslawl und seinem Stammklub SKA Sankt Petersburg lief er in einer Saison für zwei verschiedene Teams auf.,er in einer Saison für zwei verschiedene Teams,train-s6814,de_gsd-ud-train.conllu,-0.5054951906204224,-0.5054951906204224,-9.1544;-5.7649;-5.8056;-9.9992;-6.7508;-6.4574;-13.9947;-13.4937;-15.9631;-10.1607;-10.6756;-7.2144;-9.4829;-10.4342;-7.0525;-22.7160,-5.764926910400391,5.259431719779968,1,1,17,1.0
89,laufen,long,12,"Nicht nur , dass sich der TimeSink Advertisement Robot nie beendet , er läuft dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart auf das neue",an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,"Nicht nur , dass sich der TimeSink Advertisement Robot nie beendet , er läuft dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart aufs neue an .",dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart auf das neue,hdt-s120018,de_hdt-ud-test.conllu,-10.040687561035156,-10.040687561035156,-10.6148;-9.0168;-9.7358;-13.5746;-11.0345;-9.3172;-14.3567;-16.1256;-13.8562;-12.5966;-15.2025;-9.9117;-13.3316;-13.0811;-5.7793;-16.4966,-5.779299259185791,-4.261388301849365,0,6,17,0.16666666666666666
90,laufen,long,11,Nach dem 10. September läuft der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems,aus,ab;an;auf;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Nach dem 10. September läuft der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems aus .,der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems,hdt-s45966,de_hdt-ud-train-a-1.conllu,-2.000519275665283,-2.000519275665283,-4.0926;-3.9790;-3.0866;-10.3747;-6.0088;-7.4591;-9.7890;-14.8265;-10.1043;-8.3534;-10.9624;-6.3904;-6.0829;-3.6063;-6.0822;-16.1398,-3.086622714996338,1.0861034393310547,1,1,17,1.0
91,bringen,short,2,Fractal Design ( http://www.fractal.com ) bringt solche Software,ein,ab;an;auf;bei;entgegen;fertig;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Fractal Design ( http://www.fractal.com ) bringt solche Software ein wie das Malprogramm Painter , das naturgetreu das Aussehen von Ölfarben oder Zeichenkreiden nachahmt .",solche Software,hdt-s181838,de_hdt-ud-train-b-2.conllu,-6.302222728729248,-6.302222728729248,-7.0130;-4.8818;-1.3554;-5.5334;-10.4092;-7.7246;-4.8609;-9.0399;-3.2407;-9.8745;-7.3517;-4.2701;-6.6120;-7.2595;-5.3721,-1.3553823232650757,-4.946840405464172,0,8,16,0.125
92,bringen,short,2,Compaq bringt neuen Alpha-Prozessor,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,Compaq bringt neuen Alpha-Prozessor heraus,neuen Alpha-Prozessor,hdt-s116795,de_hdt-ud-test.conllu,-4.0846638679504395,-4.0846638679504395,-7.8831;-5.5999;-1.1798;-7.8875;-7.6225;-11.5383;-10.2240;-9.9936;-1.8701;-13.7198;-7.5440;-6.2283;-7.1793;-8.6492;-8.7093,-1.1797891855239868,-2.9048746824264526,0,3,16,0.3333333333333333
93,bringen,short,2,Eine Single-User-SQL-Datenbank bringt REALbasic ebenfalls,mit,ab;an;auf;bei;ein;entgegen;fertig;heraus;hinzu;nah;um;unter;vor;voran;zusammen,16,Eine Single-User-SQL-Datenbank bringt REALbasic ebenfalls mit .,REALbasic ebenfalls,hdt-s4244,de_hdt-ud-dev.conllu,-0.9764968156814575,-0.9764968156814575,-7.8945;-4.3869;-3.2118;-5.9309;-3.8988;-8.0158;-6.5084;-7.5350;-7.5302;-10.0292;-7.5785;-5.1810;-6.8747;-5.5225;-6.8576,-3.2117910385131836,2.235294222831726,1,1,16,1.0
94,bringen,medium,4,Hier bringt IBM erstmals das Kunststück,fertig,ab;an;auf;bei;ein;entgegen;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Hier bringt IBM erstmals das Kunststück fertig , vier statt bisher drei Magnetscheiben auf so engem Raum unterzubringen .",IBM erstmals das Kunststück,hdt-s25780,de_hdt-ud-train-a-1.conllu,-0.02841915562748909,-0.02841915562748909,-12.8017;-8.0122;-6.6170;-8.4287;-10.0617;-14.2417;-7.1903;-9.9465;-8.0935;-15.0143;-10.3950;-9.6884;-8.1451;-10.1253;-8.8244,-6.6169962882995605,6.5885771326720715,1,1,16,1.0
95,bringen,medium,5,Trotzdem bringt ricardo jetzt eine eigene Mode-Kollekion,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,Trotzdem bringt ricardo jetzt eine eigene Mode-Kollekion heraus :,ricardo jetzt eine eigene Mode-Kollekion,hdt-s178560,de_hdt-ud-train-b-2.conllu,-2.1351566314697266,-2.1351566314697266,-7.4948;-4.0363;-1.5923;-6.2813;-6.7705;-10.1506;-9.5458;-6.4068;-3.0658;-13.0334;-5.7096;-5.1032;-7.5035;-8.3388;-6.1916,-1.5922603607177734,-0.5428962707519531,0,2,16,0.5
96,bringen,medium,4,"Der Reisebranche brachte dies 14,5 Milliarden US-Dollar",ein,ab;an;auf;bei;entgegen;fertig;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Der Reisebranche brachte dies 14,5 Milliarden US-Dollar ein .","dies 14,5 Milliarden US-Dollar",hdt-s65820,de_hdt-ud-train-a-2.conllu,-1.2870466709136963,-1.2870466709136963,-8.1146;-2.6865;-6.5307;-6.8783;-11.1774;-14.0182;-11.4557;-8.5467;-7.0107;-15.0964;-9.2922;-8.9547;-9.2059;-12.2443;-8.4801,-2.6865313053131104,1.399484634399414,1,1,16,1.0
97,bringen,long,10,In das gemeinsame Joint-Venture mit einem Wert von 250 Millionen Honkong-Dollar ( rund 68 Millionen Mark ) bringen die beiden Partner ihre existierenden Fabriken in der Volksrepublik China,ein,ab;an;auf;bei;entgegen;fertig;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,In das gemeinsame Joint-Venture mit einem Wert von 250 Millionen Honkong-Dollar ( rund 68 Millionen Mark ) bringen die beiden Partner ihre existierenden Fabriken in der Volksrepublik China ein .,die beiden Partner ihre existierenden Fabriken in der Volksrepublik China,hdt-s43837,de_hdt-ud-train-a-1.conllu,-1.7919834852218628,-1.7919834852218628,-9.4951;-6.8976;-6.5095;-6.6849;-12.8632;-13.4938;-11.3991;-7.5859;-2.2193;-12.8057;-7.6040;-6.0763;-9.2172;-11.4620;-5.8353,-2.2193422317504883,0.4273587465286255,1,1,16,1.0
98,bringen,long,12,Doch auch Intel bleibt nicht untätig und brachte erst vor kurzem eine Low-Voltage-Version des Mobile Pentium III mit 700 MHz,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Doch auch Intel bleibt nicht untätig und brachte erst vor kurzem eine Low-Voltage-Version des Mobile Pentium III mit 700 MHz heraus , die mit gerade mal 10 Watt im Normalbetrieb auskommt .",erst vor kurzem eine Low-Voltage-Version des Mobile Pentium III mit 700 MHz,hdt-s186700,de_hdt-ud-train-b-2.conllu,-1.8749656677246094,-1.8749656677246094,-7.1848;-4.3043;-1.0431;-5.8669;-5.7883;-11.7593;-8.5567;-10.2864;-5.0648;-14.7014;-9.1738;-6.5691;-5.2902;-8.9639;-8.3750,-1.0430870056152344,-0.831878662109375,0,2,16,0.5
99,bringen,long,9,MainboardsChipsatz-TreiberAMD bringt für den Irongate-Chipsatz direkt einen ganzen Haufen neuer Treiber,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,MainboardsChipsatz-TreiberAMD bringt für den Irongate-Chipsatz direkt einen ganzen Haufen neuer Treiber heraus :,für den Irongate-Chipsatz direkt einen ganzen Haufen neuer Treiber,hdt-s145828,de_hdt-ud-train-b-1.conllu,-1.5153659582138062,-1.5153659582138062,-9.2033;-5.7324;-1.9117;-8.1638;-8.0938;-9.3349;-9.2123;-7.4861;-1.4920;-13.8445;-9.0448;-5.1145;-8.2943;-8.1145;-7.1623,-1.492031455039978,-0.023334503173828125,0,2,16,0.5
100,schlagen,short,0,Er schlägt,vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"Er schlägt vor , die persönlichen Daten von Internetnutzern als persönliches Eigentum unter entsprechend hohen Schutz zu stellen und nicht freiwilligen Vereinbarungen der Netzbetreiber und Dienstanbieter zu überlassen .",,hdt-s198873,de_hdt-ud-train-b-2.conllu,-1.3893446922302246,-1.3893446922302246,-5.4279;-4.7582;-6.3406;-9.8550;-7.4736;-3.9001;-9.1682;-8.7119;-10.9722;-10.3511;-10.7351;-6.9780;-4.6607;-6.4992;-8.2228,-3.900111675262451,2.5107669830322266,1,1,16,1.0
101,schlagen,short,2,"So sollte etwa der Kauf von Schüler-PCs von der Bundesregierung steuerlich gefördert werden , schlug der Branchenverband",vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"So sollte etwa der Kauf von Schüler-PCs von der Bundesregierung steuerlich gefördert werden , schlug der Branchenverband vor .",der Branchenverband,hdt-s156445,de_hdt-ud-train-b-1.conllu,-4.595188617706299,-4.595188617706299,-7.5751;-7.3707;-8.7425;-14.2950;-9.4822;-7.4078;-10.0416;-13.3275;-13.9016;-12.8830;-12.0408;-9.4899;-8.8323;-11.8124;-8.0816,-7.3707146644592285,2.7755260467529297,1,1,16,1.0
102,schlagen,short,0,"Robin Gape , der Vorsitzende der Arbeitsgruppe SEC LI , schlug",vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"Robin Gape , der Vorsitzende der Arbeitsgruppe SEC LI , schlug vor , den Betreiber der US-Website Cryptome , wo einige nicht zur Publikation bestimmte Dokumente von SEC LI erhältlich sind , durch ETSI-Anwälte auffordern zu lassen , die Dokumente vom Netz zu nehmen .",,hdt-s96503,de_hdt-ud-train-a-2.conllu,-0.620392918586731,-0.620392918586731,-6.8762;-5.0118;-7.9812;-13.1383;-9.2568;-4.6275;-10.5435;-11.4808;-13.1723;-12.8067;-14.4560;-8.0312;-6.4832;-8.3114;-8.0685,-4.627533912658691,4.0071409940719604,1,1,16,1.0
103,schlagen,medium,4,Anoto schlägt aber noch andere Anwenungen,vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,Anoto schlägt aber noch andere Anwenungen vor :,aber noch andere Anwenungen,hdt-s113484,de_hdt-ud-test.conllu,-0.31159064173698425,-0.31159064173698425,-3.3553;-4.6464;-5.5242;-10.1615;-6.9308;-5.4722;-9.5033;-9.9358;-11.9971;-13.5103;-10.7402;-11.3687;-5.9593;-8.8596;-10.5469,-3.3553414344787598,3.0437507927417755,1,1,16,1.0
104,schlagen,medium,3,Der Verband schlägt den Unternehmen zudem,vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"Der Verband schlägt den Unternehmen zudem vor , den Kunden die Möglichkeit einzuräumen , sich selbst aus dem Mail-Verteiler austragen zu können .",den Unternehmen zudem,hdt-s66510,de_hdt-ud-train-a-2.conllu,-0.5036396384239197,-0.5036396384239197,-7.4893;-6.4116;-8.0487;-15.2218;-8.3995;-3.2478;-8.4316;-11.3852;-15.3409;-16.9117;-12.1058;-7.7626;-6.6168;-13.0025;-9.9486,-3.2477879524230957,2.744148313999176,1,1,16,1.0
105,schlagen,medium,5,"Eine solche Abgabe könnte rund 15 Mark pro Monat betragen , sei dann aber von allen volljährigen Bürgern zu entrichten , schlägt der Baden-Württembergische CDU-Fraktionschef Günther Oettinger",vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,"Eine solche Abgabe könnte rund 15 Mark pro Monat betragen , sei dann aber von allen volljährigen Bürgern zu entrichten , schlägt der Baden-Württembergische CDU-Fraktionschef Günther Oettinger vor .",der Baden-Württembergische CDU-Fraktionschef Günther Oettinger,hdt-s113385,de_hdt-ud-test.conllu,-0.2916374206542969,-0.2916374206542969,-7.2929;-5.3943;-7.1210;-13.1101;-8.4324;-7.1032;-8.1558;-12.4986;-11.9712;-12.7884;-11.2611;-9.9010;-7.4757;-8.4718;-8.7324,-5.394344329833984,5.1027069091796875,1,1,16,1.0
106,schlagen,long,17,In dieser Rechnung schlägt sich auch der Übernahmeversuch der deutschen Mannesmann AG durch die britische Vodafone AirTouch mit 148 Milliarden US-Dollar,nieder,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;vor;weiter;zu;zurück;zusammen,16,In dieser Rechnung schlägt sich auch der Übernahmeversuch der deutschen Mannesmann AG durch die britische Vodafone AirTouch mit 148 Milliarden US-Dollar nieder .,sich auch der Übernahmeversuch der deutschen Mannesmann AG durch die britische Vodafone AirTouch mit 148 Milliarden US-Dollar,hdt-s80545,de_hdt-ud-train-a-2.conllu,-0.2549082040786743,-0.2549082040786743,-6.0028;-5.4883;-4.9495;-13.1827;-6.4590;-8.0167;-10.2232;-9.7912;-9.5557;-12.6830;-9.1147;-10.4794;-4.5825;-7.8341;-8.4531,-4.5824666023254395,4.327558398246765,1,1,16,1.0
107,schlagen,long,9,Stattdessen schlug der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik,vor,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;weiter;zu;zurück;zusammen,16,Stattdessen schlug der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik vor .,der Konzern gewisse Beschränkungen und Regeln für seine Geschäftspolitik,hdt-s180524,de_hdt-ud-train-b-2.conllu,-0.46812164783477783,-0.46812164783477783,-4.9538;-2.6860;-4.7010;-11.6291;-4.5968;-6.6727;-7.5760;-12.6640;-12.2117;-12.9112;-7.4929;-10.7141;-6.2020;-9.0542;-8.8295,-2.6859655380249023,2.2178438901901245,1,1,16,1.0
108,schlagen,long,11,Offensichtlich schlug die Flaute in dem PC-Geschäft der letzten Monate bei Gateway voll,zu,an;auf;aus;drauf;durch;ein;entgegen;fehl;herum;los;nieder;vor;weiter;zurück;zusammen,16,Offensichtlich schlug die Flaute im PC-Geschäft der letzten Monate bei Gateway voll zu .,die Flaute in dem PC-Geschäft der letzten Monate bei Gateway voll,hdt-s143099,de_hdt-ud-train-b-1.conllu,-3.573892831802368,-3.573892831802368,-5.7999;-2.8866;-5.5224;-11.0377;-0.2232;-4.0837;-10.6382;-7.9960;-14.0173;-12.4481;-8.0408;-11.5512;-8.9686;-8.1141;-12.8590,-0.2231713980436325,-3.3507214337587357,0,3,16,0.3333333333333333
109,führen,short,2,Als Begründung für die geballte Kritik an Internet-Unternehmen führte der Werberat,an,ab;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,"Als Begründung für die geballte Kritik an Internet-Unternehmen führte der Werberat an , dass Webfirmen häufiger als andere Werbetreibende auf provozierende Bildmotive zurückgreifen würden , um rasch Marktbedeutung zu erlangen .",der Werberat,hdt-s201909,de_hdt-ud-train-b-2.conllu,-3.039327383041382,-3.039327383041382,-8.5195;-3.7643;-2.3974;-6.5416;-4.5613;-8.0829;-16.1714;-15.0422;-12.8626;-2.9798;-12.7481;-5.2082;-8.7701;-6.3646,-2.397437810897827,-0.6418895721435547,0,3,15,0.3333333333333333
110,führen,short,0,Man hat dort jetzt auch eine Demo-Webseite und führt,vor,ab;an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vorbei;weiter;zurück;zusammen,15,"Man hat dort jetzt auch eine Demo-Webseite und führt vor , daß die ID-Nummern online nicht nur gelesen , sondern sogar heimlich geändert werden können .",,hdt-s53537,de_hdt-ud-train-a-1.conllu,-6.1306657791137695,-6.1306657791137695,-6.3725;-5.9992;-4.7040;-7.0401;-6.0708;-2.8745;-9.7993;-15.0527;-14.3957;-12.2232;-11.6056;-7.6429;-11.9969;-8.3108,-2.8745334148406982,-3.2561323642730713,0,5,15,0.2
111,führen,short,0,Das Unternehmen führt,an,ab;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,"Das Unternehmen führt an , gestiegene Kosten bei der Kundenwerbung im Mobilfunkbereich seien hierfür verantwortlich .",,hdt-s205709,de_hdt-ud-train-b-2.conllu,-5.174454689025879,-5.174454689025879,-6.6963;-5.2561;-5.4394;-6.7143;-3.3834;-8.0668;-14.6194;-14.2967;-12.6311;-6.4726;-13.1453;-6.5717;-9.2605;-7.8344,-3.3833534717559814,-1.7911012172698975,0,2,15,0.5
112,führen,medium,3,Ein Viertel seiner Einnahmen führt er nach Niue,ab,an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,Ein Viertel seiner Einnahmen führt er nach Niue ab .,er nach Niue,hdt-s127591,de_hdt-ud-train-b-1.conllu,-3.928410530090332,-3.928410530090332,-3.9051;-4.5331;-4.4044;-4.0998;-5.1447;-5.5111;-8.8538;-11.3667;-14.0048;-6.7825;-10.7988;-4.0616;-3.9637;-7.3714,-3.905135154724121,-0.023275375366210938,0,2,15,0.5
113,führen,medium,5,Nun führt der Internet-Musikdienstleister einen neuen Service,ein,ab;an;auf;aus;durch;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,Nun führt der Internet-Musikdienstleister einen neuen Service ein :,der Internet-Musikdienstleister einen neuen Service,hdt-s178132,de_hdt-ud-train-b-2.conllu,-0.4646385908126831,-0.4646385908126831,-7.7981;-3.1197;-4.4829;-6.7741;-6.1730;-8.9247;-15.2070;-16.7750;-16.5907;-6.6779;-13.6117;-8.8080;-10.9214;-7.6246,-3.1197423934936523,2.6551038026809692,1,1,15,1.0
114,führen,medium,7,Science und Celera führen diese Einschränkungen auch auf die amerikanische Rechtslage,zurück,ab;an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zusammen,15,"Science und Celera führen diese Einschränkungen auch auf die amerikanische Rechtslage zurück , was den Besitz von Datenbanken angeht .",diese Einschränkungen auch auf die amerikanische Rechtslage,hdt-s95490,de_hdt-ud-train-a-2.conllu,-0.11704334616661072,-0.11704334616661072,-7.4147;-4.8160;-7.6570;-7.1278;-8.1417;-10.4248;-12.8943;-14.0306;-16.0153;-16.9658;-7.4958;-15.0879;-10.4228;-10.7671,-4.816023826599121,4.69898048043251,1,1,15,1.0
115,führen,long,13,"Nach erfolgreichem Test in den USA führt LEGO den Roboter-Baukasten "" Robotics Invention Systems 1.5 "" ab Oktober in Deutschland",ein,ab;an;auf;aus;durch;fort;hinab;hindurch;irre;vor;vorbei;weiter;zurück;zusammen,15,"Nach erfolgreichem Test in den USA führt LEGO den Roboter-Baukasten "" Robotics Invention Systems 1.5 "" ab Oktober in Deutschland ein .","LEGO den Roboter-Baukasten "" Robotics Invention Systems 1.5 "" ab Oktober in Deutschland",hdt-s47816,de_hdt-ud-train-a-1.conllu,-0.2603892683982849,-0.2603892683982849,-8.7382;-5.7530;-3.6460;-6.8163;-5.1323;-9.9788;-15.1069;-16.4945;-16.7052;-8.8352;-14.3463;-6.8047;-10.5494;-9.4376,-3.6460094451904297,3.3856201767921448,1,1,15,1.0
116,führen,long,8,"Auf einer gestrigen Pre-IFA-Konferenz führte der Konzern seinen 100-Hz-Fernseher "" Lenaro 92 """,vor,ab;an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vorbei;weiter;zurück;zusammen,15,"Auf einer gestrigen Pre-IFA-Konferenz führte der Konzern seinen 100-Hz-Fernseher "" Lenaro 92 "" vor , der in schickem Edel-Design daherkommt , aber zusätzlich mit inneren Werten wie DVD-Player , Dolby-5.1-Sound und eben jenen besagten Standardeinschüben für verschiedene Module glänzen kann .","der Konzern seinen 100-Hz-Fernseher "" Lenaro 92 """,hdt-s27428,de_hdt-ud-train-a-1.conllu,-0.6120607852935791,-0.6120607852935791,-10.1507;-3.7172;-3.5938;-3.8632;-6.9099;-2.6022;-11.7223;-14.5403;-14.6150;-15.9696;-10.8110;-8.7312;-9.1428;-7.4087,-2.602205514907837,1.9901447296142578,1,1,15,1.0
117,führen,long,9,Die Zuwächse führt Adobe auf das gute Geschäft mit Web-Design- und Acrobat-Software,zurück,ab;an;auf;aus;durch;ein;fort;hinab;hindurch;irre;vor;vorbei;weiter;zusammen,15,"Die Zuwächse führt Adobe auf das gute Geschäft mit Web-Design- und Acrobat-Software zurück "" Wir sind in der besten Position in der siebzehnjährigen Geschichte des Unternehmens "" , kommentierte Adobe-CEO John Warnock das Quartalsergebnis .",Adobe auf das gute Geschäft mit Web-Design- und Acrobat-Software,hdt-s15588,de_hdt-ud-test.conllu,-0.4149002134799957,-0.4149002134799957,-7.3495;-5.0126;-6.1592;-5.8738;-6.7508;-10.4681;-11.2331;-12.4748;-16.9405;-17.6426;-8.0299;-13.6473;-9.2844;-7.7522,-5.012623310089111,4.597723096609116,1,1,15,1.0
118,treten,short,2,Bei der Analyse traten mehrere Schwachstellen,zutage,ab;an;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen,14,"Bei der Analyse traten mehrere Schwachstellen zutage , die das WEP-Verfahren unter anderem wegen des verwendeten symmetrischen RC4-Algorithmus verhältnismäßig leicht angreifbar machen :",mehrere Schwachstellen,hdt-s78260,de_hdt-ud-train-a-2.conllu,-1.8955729122972116,-0.9477864561486058,-10.9543;-6.2908;-0.3993;-7.4304;-4.2724;-8.8852;-10.5167;-14.4661;-7.3702;-14.5744;-7.4603;-11.9547;-9.0908,-0.3993030786514282,-1.4962698336457834,0,2,14,0.5
119,treten,short,0,Iomega-Chef Albertson tritt,zurück,ab;an;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zusammen;zutage,14,Iomega-Chef Albertson tritt zurück,,hdt-s70880,de_hdt-ud-train-a-2.conllu,-1.6658754348754883,-1.6658754348754883,-3.1300;-4.7813;-3.3960;-3.3047;-3.6107;-6.0864;-7.5723;-14.0570;-8.9241;-10.6549;-5.1533;-7.4008;-12.5161,-3.129958152770996,1.4640827178955078,1,1,14,1.0
120,treten,short,2,Bei der Abgeordnetenhauswahl in Berlin 2006 traten folgende Kandidaten,an,ab;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,Bei der Abgeordnetenhauswahl in Berlin 2006 traten folgende Kandidaten an:,folgende Kandidaten,train-s9863,de_gsd-ud-train.conllu,-0.38534796237945557,-0.38534796237945557,-10.6697;-3.9263;-5.3652;-4.9019;-9.6000;-11.1970;-14.8454;-10.5386;-15.1376;-8.7662;-10.4962;-8.8788;-10.8429,-3.9262642860412598,3.540916323661804,1,1,14,1.0
121,treten,medium,5,"Nachdem er 1898 bei der Kongresswahl seinem republikanischen Herausforderer Francis W. Cushman unterlegen war , trat er in die US Army",ein,ab;an;auf;aus;bei;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,"Nachdem er 1898 bei der Kongresswahl seinem republikanischen Herausforderer Francis W. Cushman unterlegen war, trat er in die US Army ein und diente während des Spanisch - Amerikanischen Krieges als Generalinspektor im Rang eines Oberst in Puerto Rico.",er in die US Army,train-s5332,de_gsd-ud-train.conllu,-0.10629503428936005,-0.10629503428936005,-9.5647;-9.6546;-8.5072;-9.7919;-7.8092;-14.7301;-15.6123;-14.0940;-16.4187;-10.3640;-6.3690;-12.9900;-20.7058,-6.368973255157471,6.262678220868111,1,1,14,1.0
122,treten,medium,5,Unter anderem gewann er 2005 die Kartweltmeisterschaft der Formel A. 2006 wechselte er in den Formelsport und trat in der britischen Formel BMW,an,ab;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,Unter anderem gewann er 2005 die Kartweltmeisterschaft der Formel A. 2006 wechselte er in den Formelsport und trat in der britischen Formel BMW an.,in der britischen Formel BMW,train-s13058,de_gsd-ud-train.conllu,-1.016110897064209,-1.016110897064209,-6.8578;-4.0722;-7.6386;-4.0750;-3.7570;-12.8989;-9.5655;-7.4373;-11.0372;-6.6048;-8.2550;-7.6291;-13.2484,-3.7569899559020996,2.7408790588378906,1,1,14,1.0
123,treten,medium,5,"Das Szenario der Infowar-Simulation "" Informo "" spielt in dem Jahr 2005 : in dem Vorfeld einer Konferenz zu dem Promoting der Schweiz als Wirtschaftsstandort treten verschiedene Unregelmäßigkeiten in der Kommunikationsinfrastruktur",auf,ab;an;aus;bei;ein;entgegen;heran;hervor;los;vor;zurück;zusammen;zutage,14,"Das Szenario der Infowar-Simulation "" Informo "" spielt im Jahr 2005 : im Vorfeld einer Konferenz zum Promoting der Schweiz als Wirtschaftsstandort treten verschiedene Unregelmäßigkeiten in der Kommunikationsinfrastruktur auf .",verschiedene Unregelmäßigkeiten in der Kommunikationsinfrastruktur,hdt-s103558,de_hdt-ud-dev.conllu,-1.186069130897522,-1.186069130897522,-9.4686;-5.7350;-7.2417;-6.6243;-7.3171;-9.9053;-11.6907;-6.4593;-11.5481;-7.2959;-10.1483;-6.9647;-4.3572,-4.35719698574394,3.171127854846418,1,1,14,1.0
124,treten,long,10,"Den in der Vergangenheit immer wieder geäußerten Gerüchten , auch DVDplanet sei pleite , tritt die Firma mit einem "" Financial Statement "" jedoch energisch",entgegen,ab;an;auf;aus;bei;ein;heran;hervor;los;vor;zurück;zusammen;zutage,14,"Den in der Vergangenheit immer wieder geäußerten Gerüchten , auch DVDplanet sei pleite , tritt die Firma mit einem "" Financial Statement "" jedoch energisch entgegen .","die Firma mit einem "" Financial Statement "" jedoch energisch",hdt-s178314,de_hdt-ud-train-b-2.conllu,-0.1970696598291397,-0.1970696598291397,-6.2817;-6.0208;-4.9178;-5.9373;-6.6524;-7.2271;-14.0868;-10.5650;-12.2930;-8.3050;-3.5517;-11.7707;-12.8101,-3.551659107208252,3.3545894473791122,1,1,14,1.0
125,treten,long,8,Nach einer Kontroverse trat Stein 1861 enttäuscht von seinem Amt als Rabbiner,zurück,ab;an;auf;aus;bei;ein;entgegen;heran;hervor;los;vor;zusammen;zutage,14,Nach einer Kontroverse trat Stein 1861 enttäuscht von seinem Amt als Rabbiner zurück.,Stein 1861 enttäuscht von seinem Amt als Rabbiner,train-s6529,de_gsd-ud-train.conllu,-0.17412734031677246,-0.17412734031677246,-4.7208;-7.9750;-7.0981;-6.3012;-8.7943;-11.5078;-12.8173;-14.6611;-8.8498;-10.9107;-9.4820;-11.6145;-17.8185,-4.720758438110352,4.546631097793579,1,1,14,1.0
