item_id,verb_stem,distance_bucket,n_intervening_tokens,context_sentence,correct_prefix,distractor_prefixes,n_candidates,full_original_sentence,intervening_text,sent_id,source_file,correct_logprob,correct_logprob_per_token,distractor_logprobs,best_distractor_logprob,margin,model_prefers_correct,rank,n_candidates,reciprocal_rank
60,ziehen,medium,5,Hutchison zieht sich aus Konsortium mit E-Plus,zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,Hutchison zieht sich aus Konsortium mit E-Plus zurück,sich aus Konsortium mit E-Plus,hdt-s35928,de_hdt-ud-train-a-1.conllu,-0.12450888007879257,-0.12450888007879257,-6.3692;-7.6503;-5.2994;-10.4897;-7.9147;-7.8620;-12.5206;-13.0302;-11.5230;-6.6098;-10.0658;-9.3870;-7.6389;-7.8306;-5.3930;-6.4367;-13.7856;-7.6242;-5.5786,-5.299443244934082,5.1749343648552895,1,1,20,1.0
61,ziehen,long,8,"Olicom , bislang einer der führenden Herstellern von Geräten und Adaptern für Token-Ring-Netze , zieht sich in einer überraschenden Wendung aus diesem Markt",zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,"Olicom , bislang einer der führenden Herstellern von Geräten und Adaptern für Token-Ring-Netze , zieht sich in einer überraschenden Wendung aus diesem Markt zurück :",sich in einer überraschenden Wendung aus diesem Markt,hdt-s125982,de_hdt-ud-train-b-1.conllu,-0.7628351449966431,-0.7628351449966431,-5.5858;-5.6344;-5.0531;-10.0890;-6.4023;-6.3982;-9.8116;-12.8105;-11.5179;-2.3218;-6.5658;-10.9298;-5.0641;-5.7887;-6.0642;-5.4880;-12.1578;-7.7004;-6.1124,-2.321810245513916,1.558975100517273,1,1,20,1.0
62,ziehen,long,9,Daraufhin zog der Spiegel an dem 10. März in seiner Online-Ausgabe,nach,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;um;vor;vorbei;weiter;zurück;zusammen,20,Daraufhin zog der Spiegel am 10. März in seiner Online-Ausgabe nach :,der Spiegel an dem 10. März in seiner Online-Ausgabe,hdt-s102549,de_hdt-ud-dev.conllu,-4.262950420379639,-4.262950420379639,-7.6003;-7.1386;-5.3453;-4.8473;-7.0866;-3.1047;-8.1751;-10.7215;-8.5124;-8.2972;-7.3133;-10.1998;-3.8569;-5.0191;-4.8929;-6.6202;-6.4662;-6.7325;-6.4579,-3.1047396659851074,-1.1582107543945312,0,3,20,0.3333333333333333
63,ziehen,long,8,"Der 58jährige zieht sich , wie es hieß , aus Altersgründen",zurück,ab;an;aus;davon;durch;ein;gleich;herab;heran;heraus;hin;hoch;mit;nach;um;vor;vorbei;weiter;zusammen,20,"Der 58jährige zieht sich , wie es hieß , aus Altersgründen zurück .","sich , wie es hieß , aus Altersgründen",hdt-s57074,de_hdt-ud-train-a-1.conllu,-0.6533616781234741,-0.6533616781234741,-7.5477;-7.0655;-1.9676;-9.0425;-8.8478;-7.2568;-8.6042;-11.5936;-13.0314;-12.0105;-6.9211;-9.9816;-5.7119;-4.8859;-5.7282;-6.5173;-14.1502;-8.4761;-7.7327,-1.9675935506820679,1.3142318725585938,1,1,20,1.0
64,machen,short,2,Nishigaki macht sich gerade,auf,aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Nishigaki macht sich gerade auf zu einer zweiwöchigen Reise zu Investoren in den USA und in Europa .,sich gerade,hdt-s33004,de_hdt-ud-train-a-1.conllu,-1.107560634613037,-1.107560634613037,-4.2974;-7.8653;-9.6870;-9.7490;-7.1897;-9.6323;-8.3470;-7.6172;-9.6618;-3.2567;-5.6450;-8.0701;-5.9039;-8.6001;-15.4753;-4.1930;-17.8717;-11.8348,-3.2566771507263184,2.1491165161132812,1,1,19,1.0
65,machen,short,0,Drei Millionen machen,mit,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Drei Millionen machen mit bei SETI@home,,hdt-s94395,de_hdt-ud-train-a-2.conllu,-2.6837940216064453,-2.6837940216064453,-5.3120;-3.4848;-10.0505;-7.9354;-9.9208;-7.7244;-8.5835;-7.8766;-9.1369;-8.7419;-5.8298;-9.5414;-6.8983;-6.0696;-12.7199;-5.6675;-15.5182;-13.3910,-3.4848270416259766,0.8010330200195312,1,1,19,1.0
66,machen,short,0,Nur IBM macht,mit,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Nur IBM macht mit,,hdt-s53518,de_hdt-ud-train-a-1.conllu,-3.8715693950653076,-3.8715693950653076,-4.9032;-4.9786;-8.0987;-7.4019;-8.4280;-9.4597;-9.8159;-9.3346;-7.8600;-11.0389;-6.4076;-10.4196;-6.1667;-4.9878;-12.2686;-6.1501;-11.8198;-12.9033,-4.903223991394043,1.0316545963287354,1,1,19,1.0
67,machen,medium,5,Einen weiteren Grund für den Fusionsdrang der Unternehmen macht Deninger auch bei den Aktionären,aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Einen weiteren Grund für den Fusionsdrang der Unternehmen macht Deninger auch bei den Aktionären aus .,Deninger auch bei den Aktionären,hdt-s87852,de_hdt-ud-train-a-2.conllu,-2.563817024230957,-2.563817024230957,-7.6995;-7.0255;-12.0824;-4.4263;-9.1075;-9.7242;-11.6679;-6.6431;-10.5169;-5.1314;-7.6940;-10.9251;-6.5329;-9.2066;-11.5617;-6.6445;-10.9168;-11.4454,-4.426304817199707,1.86248779296875,1,1,19,1.0
68,machen,medium,3,Viag Interkom macht es der Telekom,nach,auf;aus;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Viag Interkom macht es der Telekom nach :,es der Telekom,hdt-s154223,de_hdt-ud-train-b-1.conllu,-3.833026647567749,-3.833026647567749,-4.7850;-6.4995;-7.7642;-11.1737;-9.1067;-7.5949;-12.7688;-8.0935;-7.1908;-9.8836;-3.7800;-2.5161;-3.7408;-8.3353;-9.9918;-3.8943;-9.4108;-7.8122,-2.5160787105560303,-1.3169479370117188,0,4,19,0.25
69,machen,medium,7,"Von den 316 Millionen in dem letzten Jahr aus dem Internet gezogenen Musiktiteln gingen 94,5 Prozent unentgeltlich durch die Leitung , und den Löwenanteil ( 228 Millionen Stück ) machten dabei Kopien aus Tauschbörsen à la Napster",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Von den 316 Millionen im letzten Jahr aus dem Internet gezogenen Musiktiteln gingen 94,5 Prozent unentgeltlich durch die Leitung , und den Löwenanteil ( 228 Millionen Stück ) machten dabei Kopien aus Tauschbörsen à la Napster aus .",dabei Kopien aus Tauschbörsen à la Napster,hdt-s195187,de_hdt-ud-train-b-2.conllu,-3.2536087036132812,-3.2536087036132812,-6.3334;-8.1576;-14.3002;-9.3060;-8.5322;-6.8819;-11.2169;-12.6540;-13.6390;-5.8234;-7.5643;-14.1954;-8.1338;-9.7673;-11.1511;-5.6869;-14.9379;-11.4698,-5.686897277832031,2.43328857421875,1,1,19,1.0
70,machen,long,9,"Intel sah den Grund für die gesunkenen Umsatzerwartungen bei der schwachen europäischen Nachfrage für Microprozessoren zu dem Bau von Computern , schließlich mache der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Intel sah den Grund für die gesunkenen Umsatzerwartungen bei der schwachen europäischen Nachfrage für Microprozessoren zum Bau von Computern , schließlich mache der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent aus .",der PC-Sektor bei Intel einen Absatzanteil von 66 Prozent,hdt-s53210,de_hdt-ud-train-a-1.conllu,-2.0118000507354736,-2.0118000507354736,-4.8297;-9.8086;-10.2335;-8.2199;-12.2733;-7.8388;-13.9061;-9.3857;-13.3397;-4.8945;-6.1962;-12.3484;-7.3227;-8.6856;-8.8171;-3.5573;-11.8296;-12.9177,-3.55730938911438,1.5455093383789062,1,1,19,1.0
71,machen,long,10,"Japanische Hersteller ( Hitachi , NEC , Fujitsu ) machen in der Top-500-Liste nur einen Anteil von etwa 10 Prozent",aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,"Japanische Hersteller ( Hitachi , NEC , Fujitsu ) machen in der Top-500-Liste nur einen Anteil von etwa 10 Prozent aus - und zum guten Schluss findet man darin auch noch vier Selbstbau-Cluster-Systeme einiger Unis .",in der Top-500-Liste nur einen Anteil von etwa 10 Prozent,hdt-s11146,de_hdt-ud-test.conllu,-3.2150158882141113,-3.2150158882141113,-4.5189;-8.9824;-11.1578;-9.2406;-13.6646;-7.5168;-13.6274;-11.4140;-14.8930;-5.2998;-6.5560;-12.1933;-7.8171;-10.4897;-9.6081;-5.3988;-16.6753;-15.6518,-4.518909931182861,1.30389404296875,1,1,19,1.0
72,machen,long,17,Allein die Lizenzkosten machen etwa ein Drittel der 6 bis 8 Milliarden Mark zu dem Aufbau des landesweiten UMTS-Netzes in Deutschland,aus,auf;bekannt;dicht;fest;frei;her;kaputt;klar;locker;mit;nach;schwer;vor;weiter;wett;zu;zunichte;zunutze,19,Allein die Lizenzkosten machen etwa ein Drittel der 6 bis 8 Milliarden Mark zum Aufbau des landesweiten UMTS-Netzes in Deutschland aus .,etwa ein Drittel der 6 bis 8 Milliarden Mark zu dem Aufbau des landesweiten UMTS-Netzes in Deutschland,hdt-s52440,de_hdt-ud-train-a-1.conllu,-0.05040007829666138,-0.05040007829666138,-8.0765;-12.1751;-12.6160;-10.8061;-10.7898;-8.0399;-11.4771;-11.7660;-10.2026;-6.8288;-8.5494;-13.2115;-9.2045;-10.4820;-9.5029;-7.3902;-13.2618;-12.8399,-6.828758716583252,6.778358638286591,1,1,19,1.0
73,fallen,short,1,Grund- oder Einwahlgebühren fallen nicht,an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Grund- oder Einwahlgebühren fallen nicht an , es gibt keine Mindestnutzung .",nicht,hdt-s22554,de_hdt-ud-train-a-1.conllu,-0.4228534996509552,-0.4228534996509552,-8.3676;-5.9476;-7.3525;-14.5630;-7.4846;-8.3472;-14.2047;-11.5502;-8.9686;-12.8562;-10.8453;-8.8248;-5.5354;-6.0188;-8.8582;-7.9114,-5.535440444946289,5.112586945295334,1,1,17,1.0
74,fallen,short,2,Bei dem Konkurrenten NEC fallen 4000 Arbeitsplätze,weg,ab;an;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;zu;zurück;zusammen,17,Beim Konkurrenten NEC fallen 4000 Arbeitsplätze weg .,4000 Arbeitsplätze,hdt-s66342,de_hdt-ud-train-a-2.conllu,-0.224396750330925,-0.224396750330925,-5.1796;-2.7748;-5.2712;-5.9600;-11.1454;-5.5677;-9.1373;-14.6311;-11.2278;-13.4226;-11.7842;-10.0452;-9.0439;-7.2147;-9.1741;-9.0800,-2.774773597717285,2.55037684738636,1,1,17,1.0
75,fallen,short,2,"Datenspionage und Datendiebstahl , Kreditkartenbetrug , Kinderpornografie , Extremismus und Terrorismus fielen dem Außenminister",ein,ab;an;auf;aus;auseinander;durch;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Datenspionage und Datendiebstahl , Kreditkartenbetrug , Kinderpornografie , Extremismus und Terrorismus fielen dem Außenminister ein .",dem Außenminister,hdt-s102075,de_hdt-ud-dev.conllu,-4.668527603149414,-4.668527603149414,-7.7268;-4.2641;-2.2819;-4.9099;-10.5543;-6.6627;-12.5055;-9.7037;-9.7634;-7.6542;-5.4749;-8.0440;-7.4011;-2.5793;-6.2519;-5.3863,-2.2819230556488037,-2.3866045475006104,0,4,17,0.25
76,fallen,medium,3,Falle das Gutachten positiv,aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Falle das Gutachten positiv aus , werde Bayern auf jeden Fall Karlsruhe anrufen , sagte Scheufele .",das Gutachten positiv,hdt-s32460,de_hdt-ud-train-a-1.conllu,-0.9541476368904114,-0.9541476368904114,-3.2205;-5.2976;-2.7737;-9.9509;-6.1753;-3.5153;-13.5713;-9.3114;-15.5153;-15.4539;-14.3659;-9.2570;-10.8075;-5.0459;-6.7496;-10.2698,-2.7736666202545166,1.8195189833641052,1,1,17,1.0
77,fallen,medium,3,"Für die Basis- und Zusatzdienste , die Voicebox und dpa-Schlagzeilen fallen keine monatlichen Gebühren",an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Für die Basis- und Zusatzdienste , die Voicebox und dpa-Schlagzeilen fallen keine monatlichen Gebühren an .",keine monatlichen Gebühren,hdt-s197593,de_hdt-ud-train-b-2.conllu,-0.1818157285451889,-0.1818157285451889,-6.2970;-5.0010;-7.8230;-15.5893;-9.2292;-7.2678;-17.0225;-10.8447;-10.6292;-14.0916;-14.3827;-10.9486;-6.0320;-4.1980;-9.6291;-9.7470,-4.197974681854248,4.016158953309059,1,1,17,1.0
78,fallen,medium,6,Als Neuerung fällt in der Windows- beziehungsweise KDE-Startleiste zunächst,auf,ab;an;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Als Neuerung fällt in der Windows- beziehungsweise KDE-Startleiste zunächst auf , dass der Benutzer hier auswählt , welche Art von Dokument er öffnen oder erstellen möchte .",in der Windows- beziehungsweise KDE-Startleiste zunächst,hdt-s68632,de_hdt-ud-train-a-2.conllu,-3.394160270690918,-3.394160270690918,-6.8110;-5.9463;-6.5696;-16.2195;-6.7612;-2.2734;-13.3464;-8.2390;-12.7137;-9.0484;-11.7721;-9.7232;-9.9466;-7.6430;-10.2344;-9.7720,-2.273379325866699,-1.1207809448242188,0,2,17,0.5
79,fallen,long,13,"Gestern um 7.00 Uhr fiel eine CPU in dem HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 )",aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Gestern um 7.00 Uhr fiel eine CPU im HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 ) aus .","eine CPU in dem HTTP-Server ( Sun Enterprise 6500 , Solaris 2.7 )",hdt-s115777,de_hdt-ud-test.conllu,-2.1260321140289307,-2.1260321140289307,-4.8759;-2.6865;-2.0568;-8.4877;-4.2862;-3.2082;-10.9440;-6.9194;-7.7446;-8.9525;-9.0176;-5.1193;-8.1432;-5.0563;-6.2253;-4.1442,-2.056825876235962,-0.06920623779296875,0,2,17,0.5
80,fallen,long,8,Auch der ISDN-Anschluß in Anlagenausführung und der Primärmultiplexanschluß fallen mit 54 respektive 420 Mark pro Monat günstig,aus,ab;an;auf;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,Auch der ISDN-Anschluß in Anlagenausführung und der Primärmultiplexanschluß fallen mit 54 respektive 420 Mark pro Monat günstig aus .,mit 54 respektive 420 Mark pro Monat günstig,hdt-s77725,de_hdt-ud-train-a-2.conllu,-0.9966452717781067,-0.9966452717781067,-3.4626;-2.9668;-3.2751;-7.9199;-6.9444;-4.4399;-9.0573;-7.1262;-7.6948;-10.3028;-10.8041;-5.4720;-1.8156;-4.9902;-7.5256;-3.8855,-1.8155920505523682,0.8189467787742615,1,1,17,1.0
81,fallen,long,27,"Zu der Zeit fallen bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit",an,ab;auf;aus;auseinander;durch;ein;flach;heraus;herein;leicht;schwer;um;weg;zu;zurück;zusammen,17,"Zur Zeit fallen bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit an .","bei T-Online neben der Grundgebühr und eventuell den Minutenpreisen für den Internet-Zugang Telefonkosten von acht Pfennig in der Hauptzeit und drei bis 4,8 Pfennig in der Nebenzeit",hdt-s59775,de_hdt-ud-train-a-1.conllu,-0.14630712568759918,-0.14630712568759918,-6.9205;-5.3404;-6.8903;-12.2278;-7.2018;-6.0484;-12.2126;-10.9227;-8.9359;-9.9937;-11.7890;-8.0587;-3.4694;-3.8970;-10.3043;-6.4990,-3.4693968296051025,3.3230897039175034,1,1,17,1.0
82,laufen,short,0,"Aktion "" Stimm gegen Spam "" läuft",weiter,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;zu;zuwider,17,"Aktion "" Stimm gegen Spam "" läuft weiter",,hdt-s59903,de_hdt-ud-train-a-1.conllu,-4.3259782791137695,-4.3259782791137695,-3.8084;-4.3411;-3.6620;-4.5712;-8.6191;-5.8199;-4.6080;-9.9917;-14.0480;-14.5744;-10.8185;-12.1274;-5.4672;-9.5837;-6.4367;-13.2168,-3.662029981613159,-0.6639482975006104,0,3,17,0.3333333333333333
83,laufen,short,0,Ein Lizenzierungsprogramm für die Hersteller von Player-Software laufe,an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Ein Lizenzierungsprogramm für die Hersteller von Player-Software laufe an .,,hdt-s181719,de_hdt-ud-train-b-2.conllu,-4.530460357666016,-4.530460357666016,-5.2271;-2.7615;-6.4114;-9.2039;-7.7837;-6.2740;-9.6368;-14.1696;-12.0990;-10.6882;-9.5077;-4.9894;-10.1688;-4.3407;-5.7010;-12.7461,-2.761486053466797,-1.7689743041992188,0,3,17,0.3333333333333333
84,laufen,short,0,Vermittlung von ausländischen IT-Spezialisten läuft,an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Vermittlung von ausländischen IT-Spezialisten läuft an,,hdt-s39336,de_hdt-ud-train-a-1.conllu,-4.990860939025879,-4.990860939025879,-5.2277;-3.3239;-5.2773;-10.0996;-7.1409;-6.6832;-9.5516;-13.8797;-15.1382;-11.2260;-10.4162;-4.1024;-10.5653;-4.3313;-6.5006;-14.3358,-3.3239452838897705,-1.6669156551361084,0,4,17,0.25
85,laufen,medium,5,Anfang September und dann später in dem Dezember laufen Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären,aus,ab;an;auf;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Anfang September und dann später im Dezember laufen Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären aus .,Haltefristen für Telekom-Papiere von VoiceStream-Altaktionären,hdt-s151241,de_hdt-ud-train-b-1.conllu,-0.6057706475257874,-0.6057706475257874,-3.1234;-3.9512;-4.4382;-9.0902;-5.9057;-3.1415;-8.6070;-17.1971;-9.7552;-8.5820;-12.6170;-6.4569;-5.1582;-6.1886;-5.5690;-12.1465,-3.1234021186828613,2.517631471157074,1,1,17,1.0
86,laufen,medium,5,Läuft die Entwicklung dann nicht darauf,hinaus,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinterher;nach;weg;weiter;zu;zuwider,17,"Läuft die Entwicklung dann nicht darauf hinaus , dass der Dumme letztlich der Kunde ist ?",die Entwicklung dann nicht darauf,hdt-s39028,de_hdt-ud-train-a-1.conllu,-0.12809191644191742,-0.12809191644191742,-3.9317;-7.4456;-4.7275;-7.1057;-15.2634;-7.3082;-8.8669;-10.8641;-24.5197;-11.5896;-10.3734;-9.9148;-10.3698;-7.3192;-6.1929;-14.0921,-3.931741714477539,3.8036497980356216,1,1,17,1.0
87,laufen,medium,6,Aber die Regulierung laufe derzeit auf ein Oligopol der Netzbetreiber,hinaus,ab;an;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinterher;nach;weg;weiter;zu;zuwider,17,"Aber die Regulierung laufe derzeit auf ein Oligopol der Netzbetreiber hinaus , das sich in den neuen UMTS-Mobilfunksystemen fortzusetzen droht .",derzeit auf ein Oligopol der Netzbetreiber,hdt-s178745,de_hdt-ud-train-b-2.conllu,-0.20135095715522766,-0.20135095715522766,-5.3383;-7.0238;-7.3500;-5.5530;-12.1243;-6.2465;-8.1020;-10.4842;-20.0734;-9.1838;-9.9856;-9.1990;-10.1868;-9.1079;-4.2919;-12.6040,-4.291873931884766,4.090522974729538,1,1,17,1.0
88,laufen,long,8,Mit Torpedo Jaroslawl und seinem Stammklub SKA Sankt Petersburg lief er in einer Saison für zwei verschiedene Teams,auf,ab;an;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Mit Torpedo Jaroslawl und seinem Stammklub SKA Sankt Petersburg lief er in einer Saison für zwei verschiedene Teams auf.,er in einer Saison für zwei verschiedene Teams,train-s6814,de_gsd-ud-train.conllu,-0.23892658948898315,-0.23892658948898315,-10.3259;-7.0181;-3.9015;-15.1977;-10.1186;-7.7295;-18.6206;-20.3726;-19.4492;-15.7567;-15.7656;-10.5776;-16.5379;-12.1524;-9.2989;-21.2173,-3.901501417160034,3.662574827671051,1,1,17,1.0
89,laufen,long,12,"Nicht nur , dass sich der TimeSink Advertisement Robot nie beendet , er läuft dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart auf das neue",an,ab;auf;aus;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,"Nicht nur , dass sich der TimeSink Advertisement Robot nie beendet , er läuft dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart aufs neue an .",dank Autostart-Eintrag in der Windows-Registry auch nach jedem Rechnerstart auf das neue,hdt-s120018,de_hdt-ud-test.conllu,-10.341029167175293,-10.341029167175293,-11.2828;-9.1840;-10.0931;-12.6841;-11.0283;-11.1606;-14.4461;-17.7176;-16.1436;-16.4863;-16.0573;-12.0860;-13.8342;-14.4904;-7.5237;-19.9842,-7.5237226486206055,-2.8173065185546875,0,4,17,0.25
90,laufen,long,11,Nach dem 10. September läuft der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems,aus,ab;an;auf;davon;durch;ein;entgegen;heiss;herab;hinaus;hinterher;nach;weg;weiter;zu;zuwider,17,Nach dem 10. September läuft der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems aus .,der Rabatt in Höhe von 400 Mark für Online-Bestellungen des 2-GHz-Systems,hdt-s45966,de_hdt-ud-train-a-1.conllu,-2.2084176540374756,-2.2084176540374756,-2.2857;-4.8053;-2.1204;-10.4346;-5.6292;-5.9393;-10.6738;-16.3066;-9.4944;-8.5719;-12.7579;-5.5552;-6.4096;-6.3997;-5.7918;-14.4145,-2.120412588119507,-0.08800506591796875,0,2,17,0.5
91,bringen,short,2,Fractal Design ( http://www.fractal.com ) bringt solche Software,ein,ab;an;auf;bei;entgegen;fertig;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Fractal Design ( http://www.fractal.com ) bringt solche Software ein wie das Malprogramm Painter , das naturgetreu das Aussehen von Ölfarben oder Zeichenkreiden nachahmt .",solche Software,hdt-s181838,de_hdt-ud-train-b-2.conllu,-5.430559158325195,-5.430559158325195,-7.7744;-4.9502;-1.8554;-5.9613;-10.3510;-7.9274;-4.5897;-7.1630;-3.2628;-9.8302;-6.1100;-4.1636;-5.6838;-8.0727;-4.2271,-1.8554019927978516,-3.5751571655273438,0,7,16,0.14285714285714285
92,bringen,short,2,Compaq bringt neuen Alpha-Prozessor,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,Compaq bringt neuen Alpha-Prozessor heraus,neuen Alpha-Prozessor,hdt-s116795,de_hdt-ud-test.conllu,-3.6237943172454834,-3.6237943172454834,-9.7106;-5.7609;-2.2663;-5.9444;-6.7256;-10.6590;-8.3318;-7.1933;-2.3428;-13.7612;-7.3561;-5.8845;-5.8237;-9.1982;-5.6971,-2.2663419246673584,-1.357452392578125,0,3,16,0.3333333333333333
93,bringen,short,2,Eine Single-User-SQL-Datenbank bringt REALbasic ebenfalls,mit,ab;an;auf;bei;ein;entgegen;fertig;heraus;hinzu;nah;um;unter;vor;voran;zusammen,16,Eine Single-User-SQL-Datenbank bringt REALbasic ebenfalls mit .,REALbasic ebenfalls,hdt-s4244,de_hdt-ud-dev.conllu,-3.6805620193481445,-3.6805620193481445,-6.7644;-5.0253;-2.5771;-5.2535;-3.9284;-11.5897;-8.3118;-5.2632;-8.6384;-10.2711;-5.4131;-5.5667;-7.3837;-7.0572;-7.1519,-2.577092170715332,-1.1034698486328125,0,2,16,0.5
94,bringen,medium,4,Hier bringt IBM erstmals das Kunststück,fertig,ab;an;auf;bei;ein;entgegen;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Hier bringt IBM erstmals das Kunststück fertig , vier statt bisher drei Magnetscheiben auf so engem Raum unterzubringen .",IBM erstmals das Kunststück,hdt-s25780,de_hdt-ud-train-a-1.conllu,-0.718228280544281,-0.718228280544281,-6.1352;-4.7205;-2.7856;-6.3660;-5.7880;-10.3295;-6.8763;-7.7229;-4.9863;-9.8076;-6.7142;-3.5316;-1.9044;-6.0552;-10.5659,-1.9044084548950195,1.1861801743507385,1,1,16,1.0
95,bringen,medium,5,Trotzdem bringt ricardo jetzt eine eigene Mode-Kollekion,heraus,ab;an;auf;bei;ein;entgegen;fertig;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,Trotzdem bringt ricardo jetzt eine eigene Mode-Kollekion heraus :,ricardo jetzt eine eigene Mode-Kollekion,hdt-s178560,de_hdt-ud-train-b-2.conllu,-1.5723791122436523,-1.5723791122436523,-10.2805;-4.6169;-1.7364;-5.7218;-5.4973;-9.2312;-8.1731;-6.4773;-2.1147;-11.8842;-8.4515;-4.8683;-5.4328;-9.6941;-5.4765,-1.7363958358764648,0.1640167236328125,1,1,16,1.0
96,bringen,medium,4,"Der Reisebranche brachte dies 14,5 Milliarden US-Dollar",ein,ab;an;auf;bei;entgegen;fertig;heraus;hinzu;mit;nah;um;unter;vor;voran;zusammen,16,"Der Reisebranche brachte dies 14,5 Milliarden US-Dollar ein .","dies 14,5 Milliarden US-Dollar",hdt-s65820,de_hdt-ud-train-a-2.conllu,-1.1910110712051392,-1.1910110712051392,-6.5234;-2.5018;-5.7922;-5.4003;-7.8336;-11.5217;-11.2134;-8.9128;-6.4142;-15.3442;-6.0608;-8.8374;-7.1454;-11.4396;-8.3808,-2.501817226409912,1.310806155204773,1,1,16,1.0
